south	male	union	hisp	black	income01	tpid
0	1	0	0	0	.1481481	2
0	0	0	0	0	.8148148	0
0	1	1	0	0	.7777778	0
0	0	1	0	0	0	2
0	1	0	0	0	.4814815	1
0	0	0	0	0	.5185185	2
0	1	0	0	0	.3703704	2
0	0	0	0	0	.962963	0
1	1	0	0	0	.4444444	2
0	0	0	0	0	.962963	0
0	0	0	0	0	.8888889	2
0	1	0	0	0	.1851852	2
0	1	0	0	0	.962963	0
0	1	0	0	0	.1111111	2
0	0	0	0	0	.962963	0
1	0	0	0	0	.2592593	0
1	1	0	0	0	.8888889	0
0	1	0	0	0	.8148148	0
0	1	1	0	0	.9259259	0
0	0	0	0	0	.7777778	0
0	0	0	0	0	.8888889	0
0	1	1	1	0	.7407407	2
1	0	0	0	0	.4074074	1
1	1	0	0	0	.4074074	2
0	1	0	0	0	.7407407	2
0	1	1	0	0	.9259259	0
0	1	0	0	0	.7037037	2
0	1	0	0	0	.2592593	1
0	0	0	0	0	.4814815	1
0	1	0	0	0	.4814815	2
0	1	0	0	0	.7037037	0
0	0	1	0	0	.5555556	0
0	1	0	0	0	.3703704	0
0	1	0	0	0	.6296296	2
1	1	0	1	0	0	1
1	0	0	0	0	.8518519	1
0	0	0	0	1	.7407407	0
0	1	0	0	0	.0740741	0
1	1	1	0	0	.4074074	1
1	0	0	0	0	.9259259	0
0	0	0	0	0	.962963	1
0	0	0	0	0	0	0
0	1	0	0	0	.5925926	1
1	0	0	0	0	.7407407	2
1	0	0	0	0	.1481481	2
0	1	0	0	0	.7037037	0
1	0	0	0	0	.4444444	2
1	1	0	0	1	.962963	0
1	0	1	0	0	.3778821	2
1	1	0	0	0	.5185185	0
1	0	0	0	0	.5185185	0
1	1	0	0	0	.9259259	2
1	0	0	0	0	.2222222	0
0	0	0	1	0	.4074074	2
0	0	0	0	0	.5555556	2
0	0	0	0	0	.2962963	2
0	1	0	0	0	.5185185	0
0	1	0	0	0	.4143362	1
0	1	0	0	0	.1481481	1
1	1	0	0	0	.5185185	0
1	1	0	0	0	.7407407	0
0	1	1	0	1	.962963	0
0	1	0	0	0	.8148148	2
0	0	0	0	0	.4951962	1
0	0	1	0	0	.4814815	2
0	1	0	0	1	.3703704	0
0	1	0	0	0	.4444444	0
1	1	0	0	0	.8888889	1
1	1	0	1	0	.5925926	0
1	1	0	0	0	.8148148	2
0	1	0	0	0	.7407407	2
0	1	1	0	0	.8888889	2
0	0	0	0	1	.2962963	1
1	0	0	0	0	.3333333	2
1	0	0	0	0	.1481481	0
1	1	0	1	0	1	2
1	1	0	0	0	.962963	1
1	1	1	0	0	.8888889	0
0	0	1	0	0	1	2
0	0	0	0	0	.8518519	0
0	1	0	0	0	.3703704	0
1	0	0	0	0	.3703704	0
0	0	0	0	0	.8888889	2
0	1	0	0	0	.8518519	2
0	1	0	0	0	.5925926	0
0	0	0	0	0	.7037037	1
0	1	0	0	0	.2222222	2
0	0	1	0	0	.4444444	2
0	1	0	0	0	0	0
0	0	1	0	0	.5555556	2
0	0	0	0	0	1	2
0	1	0	0	0	.4074074	2
1	1	0	0	1	0	0
0	0	0	0	0	.4444444	0
1	1	0	0	0	.8148148	2
0	1	0	0	0	.2222222	0
1	1	1	0	0	.7777778	0
0	1	1	0	0	.5925926	0
0	1	1	0	0	.8888889	0
1	1	1	0	0	.3333333	0
1	0	0	0	0	.1111111	0
0	1	0	1	0	.7037037	1
0	1	1	0	0	.8518519	0
0	0	0	0	0	.4074074	0
1	0	0	0	0	0	2
0	0	1	0	0	.3333333	0
1	0	0	0	0	.5555556	2
0	0	1	0	0	.6666667	1
0	1	1	0	1	.0740741	0
0	0	0	0	0	.3703704	0
0	1	0	0	0	.6666667	0
1	0	0	0	0	.6018584	2
0	1	0	0	0	.8888889	2
0	1	0	0	0	.8518519	1
1	1	0	0	0	.9259259	2
1	1	0	0	0	1	2
0	0	0	0	0	.1481481	0
1	1	0	0	1	1	1
0	1	0	0	1	.3703704	0
1	1	0	0	0	.3333333	2
1	0	0	1	0	.7407407	2
0	1	0	1	0	.6666667	0
1	0	0	0	1	1	0
1	0	0	0	0	.9259259	2
0	0	0	0	1	.8148148	0
1	1	0	0	0	.2962963	0
1	0	0	0	0	.4444444	1
1	0	0	0	0	.2222222	2
0	1	0	0	0	.5185185	2
0	0	0	0	0	.3333333	0
1	1	0	0	1	.4444444	0
0	0	1	0	0	.7407407	2
0	0	0	0	0	.962963	2
0	0	0	0	0	.7407407	0
0	0	0	0	0	.2962963	2
0	1	0	0	0	.5185185	1
0	0	0	0	0	.5663518	2
0	0	0	0	0	.5185185	1
0	0	0	1	0	.8888889	2
0	0	1	1	0	.8518519	0
1	0	0	0	0	.4814815	2
0	1	0	0	0	.8888889	2
0	1	0	0	0	.2222222	2
0	0	0	0	0	.1481481	0
0	1	1	0	0	.8518519	2
0	1	0	0	0	0	1
0	0	0	0	0	.4444444	0
1	1	0	0	0	.7777778	2
0	0	0	0	0	0	2
0	0	0	0	1	.3703704	0
0	0	0	0	0	1	0
0	1	0	0	0	0	2
0	0	0	0	0	.4444444	0
1	1	0	0	0	1	2
1	1	0	0	0	.5555556	2
0	0	0	0	0	.4074074	0
0	1	0	1	0	0	2
0	0	0	0	0	.8888889	2
0	0	0	0	1	.5185185	0
1	1	0	0	0	.5925926	1
0	0	0	0	0	.6296296	2
0	1	0	1	0	.5185185	0
0	0	1	1	0	0	0
1	1	0	0	0	0	1
0	1	1	0	0	.6296296	1
1	1	0	0	0	.962963	2
0	1	0	0	0	.7777778	2
0	0	0	0	0	.6666667	0
1	1	0	0	0	0	0
0	0	0	0	0	.5925926	0
0	1	0	0	0	.1481481	1
0	0	1	0	0	0	0
1	1	0	0	1	.2962963	0
1	1	0	0	0	.037037	2
0	1	1	1	0	.4814815	0
1	1	0	0	0	.5925926	1
1	1	0	0	0	.7407407	0
0	1	0	0	0	.7777778	2
1	1	0	0	0	.7037037	0
0	1	1	0	1	.5185185	0
0	1	0	0	0	.1481481	0
1	1	0	0	0	.4444444	2
0	0	0	0	0	.7777778	0
0	0	0	0	0	.5925926	2
1	1	1	1	0	.8148148	0
1	1	0	1	0	.5925926	2
0	1	0	0	0	.8148148	0
0	0	0	0	0	.2962963	0
0	1	0	0	0	.6666667	2
1	1	0	0	0	.962963	2
0	0	0	1	0	.2592593	1
0	0	0	0	0	.7777778	0
0	0	1	0	0	.4444444	1
0	0	1	0	0	.6666667	0
0	0	0	0	0	.4814815	2
0	1	0	0	0	.6666667	2
0	0	1	1	0	.5738277	0
0	0	1	0	0	.7407407	0
0	1	1	0	0	0	2
0	0	0	0	0	.4632403	1
0	0	1	0	0	.4814815	0
1	1	0	0	0	.5925926	0
0	0	0	0	0	.8888889	2
1	1	1	0	1	.5925926	0
1	1	0	0	0	.8148148	2
0	0	0	0	0	.9259259	2
1	0	0	0	0	.5555556	2
0	0	0	0	1	.1481481	0
0	1	0	1	0	.4074074	2
0	0	0	0	0	.3703704	2
0	0	0	0	0	.2222222	0
0	1	0	0	0	.7777778	0
0	0	0	0	0	.2962963	2
0	1	0	0	0	.7777778	2
1	0	0	0	0	0	0
0	0	0	0	0	.8888889	2
0	1	0	0	1	.4814815	0
1	0	0	0	0	.5555556	2
0	0	0	0	0	.8888889	0
0	0	0	0	0	.4074074	1
0	1	0	0	0	.6666667	2
0	0	0	0	0	.4814815	2
0	1	0	0	1	.8888889	1
0	1	1	0	0	0	2
0	0	0	0	1	.3703704	2
0	0	0	0	0	.037037	2
0	1	0	0	0	.3703704	2
1	1	0	0	0	.1481481	2
1	1	0	0	0	.7037037	0
1	1	0	0	0	.6666667	2
0	1	1	0	0	.7037037	0
0	1	1	0	0	.8148148	1
1	1	0	0	0	.7407407	0
0	1	0	0	0	0	2
0	0	0	0	1	.3547755	0
0	0	0	0	0	0	0
0	1	0	0	0	0	2
0	0	1	1	0	.3333333	0
1	1	0	0	0	.6296296	0
0	1	1	0	0	.7407407	0
1	0	0	0	0	.7407407	2
0	0	0	0	0	.1481481	2
0	1	0	1	0	.5925926	0
1	0	0	0	0	.7037037	0
1	1	0	0	0	.5185185	0
0	1	0	0	0	.8888889	2
1	1	0	1	0	.5555556	2
0	0	1	0	0	.8518519	1
1	0	0	0	0	.7407407	1
1	1	0	0	1	.7777778	0
0	0	0	0	0	0	0
0	0	0	0	0	.8518519	2
1	0	0	0	0	.037037	0
0	0	0	0	0	.5925926	0
0	1	1	0	0	0	0
0	0	1	0	0	0	0
0	1	0	0	0	.2962963	0
0	1	0	0	0	.037037	0
1	1	0	0	1	.4444444	0
0	0	0	0	0	.5185185	1
0	1	1	0	1	.7037037	0
1	1	0	0	1	.8888889	0
0	0	0	0	0	1	2
0	1	0	0	0	.8888889	1
1	0	0	0	0	.2592593	2
0	1	0	1	0	.5185185	1
0	1	1	0	0	.5185185	1
0	0	1	0	0	.7777778	0
0	0	0	0	0	.4987469	2
0	1	0	0	0	.5925926	1
1	0	0	0	0	.962963	0
0	0	0	0	0	.7037037	0
0	0	0	0	0	.2222222	0
0	1	1	0	0	.8148148	0
0	0	0	0	0	0	0
1	0	0	0	0	0	0
0	0	0	0	0	0	2
1	1	0	0	1	.4074074	0
1	1	0	0	0	.1481481	1
0	1	0	0	1	0	0
0	0	0	1	0	.8148148	2
1	0	0	0	0	.1851852	2
1	1	1	0	0	.4814815	2
0	1	1	0	0	.9259259	2
0	0	0	0	0	.5925926	2
1	1	0	0	0	.6296296	2
0	0	0	0	0	0	0
0	1	0	0	0	.8148148	2
1	1	0	0	0	.962963	2
0	0	0	0	0	.6666667	0
0	1	0	0	0	.9259259	1
1	0	0	0	0	.2962963	2
0	0	0	0	0	.1851852	2
0	0	1	0	1	.5555556	0
0	1	0	0	0	.6296296	2
0	0	1	0	0	.7407407	0
0	0	0	0	0	.4444444	0
1	1	0	0	1	.3703704	0
1	1	0	0	0	.4074074	0
0	1	0	0	0	.5925926	2
0	1	0	0	0	.962963	2
0	0	0	0	0	.2962963	2
0	1	0	0	0	.8518519	0
0	1	0	0	0	.2222222	1
0	0	0	0	0	.4814815	0
0	0	0	0	0	.5925926	0
1	1	0	0	0	.1851852	0
0	1	0	0	0	.3333333	2
0	1	0	0	0	.3703704	2
0	1	0	0	0	.3703704	2
0	1	1	1	0	.9259259	2
1	1	0	0	0	.962963	1
0	1	0	0	1	.6296296	1
0	0	0	0	0	0	0
0	0	1	0	0	.6296296	2
1	0	0	0	0	.2962963	2
1	0	0	0	1	.037037	0
0	0	0	0	0	.5555556	1
0	0	1	0	1	.4444444	0
0	1	0	0	0	.7777778	2
1	1	0	0	0	.7407407	2
0	1	0	0	0	0	2
0	1	0	0	0	.3703704	1
1	1	0	0	0	.7777778	2
0	0	0	0	1	.8888889	0
1	0	0	1	0	.7037037	2
0	1	0	0	0	.037037	0
1	0	0	0	0	.5925926	2
0	1	0	0	0	.962963	2
0	0	0	0	1	.4074074	0
0	1	0	0	1	.0740741	0
1	0	0	0	0	.5925926	2
0	0	1	0	0	.4916456	0
0	0	0	0	0	0	0
1	1	0	0	0	.7407407	2
0	1	1	0	0	.4074074	0
0	1	0	0	0	.8518519	0
0	1	0	0	0	.962963	0
1	1	1	0	0	.7407407	1
1	1	1	0	0	.4444444	0
0	1	0	0	0	.8148148	2
0	0	0	0	0	.4814815	1
0	1	0	0	0	.8518519	2
1	1	0	0	0	.0740741	2
0	1	0	0	0	.8518519	0
1	0	0	0	0	.962963	2
0	0	0	0	0	.5185185	2
0	1	0	0	0	1	0
0	1	0	0	0	.8888889	0
0	0	0	0	0	.6296296	2
0	0	0	0	0	.2962963	0
0	1	1	0	0	.8148148	2
1	0	0	0	0	.2592593	2
0	0	1	1	0	0	0
0	0	0	0	0	.9259259	2
1	0	0	0	0	.8148148	0
0	0	1	1	0	.7407407	0
1	1	0	0	0	.7777778	2
1	1	0	0	0	.8518519	2
1	1	0	0	0	.8148148	2
0	1	0	0	0	.8888889	2
1	1	0	0	0	.8888889	0
1	1	0	0	0	.8888889	0
0	0	0	0	0	.5628011	2
1	1	1	0	0	.5925926	2
0	0	0	0	0	.5925926	2
0	1	0	0	0	.4074074	2
0	0	1	0	0	.7777778	0
1	0	0	0	1	.3703704	0
0	0	0	0	0	.7777778	2
0	0	0	0	0	.4814815	2
0	1	0	0	0	.1481481	2
0	0	1	0	0	.3703704	2
1	0	0	0	0	0	1
1	1	0	0	0	.8148148	2
0	0	0	0	0	.962963	0
1	0	0	0	0	.4814815	2
0	1	0	0	0	1	2
0	1	1	0	0	.7037037	0
1	0	0	0	1	.037037	0
0	1	0	0	0	.7407407	2
0	1	0	0	0	.2962963	2
1	1	0	0	0	.962963	2
1	0	0	0	0	.7037037	2
0	1	0	0	0	.037037	1
0	0	0	0	1	.5185185	0
0	1	0	0	0	.5555556	2
0	0	1	1	0	.5925926	1
1	0	0	0	0	.1481481	2
0	0	0	0	0	.962963	2
0	1	1	0	0	1	0
0	0	0	0	0	.5185185	2
1	1	0	0	1	.4444444	0
0	0	1	0	0	.3333333	2
0	0	0	0	0	.3333333	0
1	1	0	0	1	0	0
0	1	0	0	0	.8148148	2
0	0	1	0	0	.5185185	2
0	1	0	0	0	.962963	0
0	1	0	0	0	.7407407	2
0	0	0	0	0	.4444444	2
0	0	0	0	0	.4916456	0
1	0	0	0	0	.5925926	2
0	1	0	0	0	.1111111	2
0	0	0	0	0	.1851852	0
0	1	0	0	0	.962963	0
1	0	0	0	1	.2729011	0
0	1	0	0	0	.4074074	2
1	0	1	0	1	.5185185	0
0	1	0	1	0	.5555556	2
0	1	0	0	0	.2222222	2
0	1	0	0	0	.6666667	2
0	1	0	0	0	.7407407	2
0	0	0	0	1	.1481481	0
0	0	1	0	1	0	2
0	0	1	0	0	.4074074	2
0	1	0	0	0	.8888889	2
1	0	0	0	1	.6296296	0
0	1	0	0	0	.2222222	0
0	0	0	0	0	1	2
0	0	0	0	0	.1111111	0
0	0	0	0	0	.7407407	0
0	0	0	0	0	.4444444	0
1	1	0	0	0	1	2
0	1	0	0	0	.3333333	0
0	0	0	0	0	.3333333	2
0	0	0	0	0	.4814815	2
0	1	0	0	1	0	0
1	0	0	0	0	.7407407	0
0	1	1	0	1	.2962963	0
1	0	0	0	0	.5925926	1
0	1	1	0	0	.7407407	2
0	1	0	0	0	.8888889	2
1	1	0	1	0	.7037037	2
0	1	0	0	0	.9259259	2
1	0	0	0	0	.3703704	1
0	1	0	0	0	.5185185	0
0	1	0	0	0	.5195897	2
0	1	0	0	0	.3703704	2
1	0	0	0	0	.8888889	1
1	1	0	0	1	.8148148	0
1	0	0	0	0	.6296296	2
0	0	0	0	0	.7777778	0
1	0	0	0	0	.4444444	2
0	0	0	0	0	.7407407	2
0	1	0	0	0	.9259259	0
0	0	1	0	1	.2592593	1
1	1	0	0	0	.7037037	2
0	0	0	0	0	.2592593	2
0	0	0	0	0	.8148148	2
0	1	0	1	0	.7777778	2
0	0	0	1	0	.4224638	2
0	0	0	0	0	.8518519	2
1	1	0	0	0	.5555556	0
0	1	1	0	0	.8888889	1
0	1	1	0	0	.3703704	2
0	1	1	0	0	.7037037	2
0	1	0	0	0	.6283939	2
1	1	0	0	1	.8148148	0
1	1	0	0	0	.3703704	2
1	0	0	0	0	.7777778	2
0	1	0	0	0	.5925926	2
0	1	0	0	0	.7777778	0
1	0	0	0	1	.7777778	0
0	0	0	0	0	.4074074	2
1	0	0	0	1	.7037037	0
1	0	0	0	1	.3703704	0
0	0	0	1	0	.2962963	0
0	0	0	0	0	.962963	0
0	1	1	0	1	.9259259	0
0	1	0	0	0	.2962963	2
0	1	0	0	0	.4074074	2
1	0	0	0	1	.2222222	0
1	1	0	0	0	.5925926	0
1	0	0	1	0	.4074074	1
0	0	1	0	0	.5185185	0
0	0	0	0	0	.1851852	2
0	1	1	0	0	0	1
0	1	1	0	0	.962963	2
1	0	0	0	0	.4880949	0
0	0	0	0	0	.037037	0
0	1	1	0	0	.962963	2
1	1	0	0	0	.8518519	2
0	1	0	0	0	.4074074	0
0	1	0	1	0	.6296296	0
1	1	1	1	0	.5555556	0
1	0	0	0	0	.8148148	2
1	1	0	0	0	.6296296	1
0	0	0	0	0	0	1
1	1	0	0	0	0	0
1	0	0	0	0	.8518519	2
0	1	0	0	0	.5925926	2
0	1	0	1	0	.037037	0
1	0	0	0	0	.5185185	0
1	0	0	0	0	.5555556	2
0	1	1	0	0	.7407407	2
1	0	0	0	0	.8888889	0
0	1	0	0	0	.3703704	2
0	1	1	0	1	.7777778	2
1	0	0	0	0	.8518519	2
0	0	0	0	0	.7407407	2
0	0	0	0	0	.1481481	2
0	0	0	0	0	.3703704	1
0	0	0	0	0	.3703704	2
0	1	0	0	1	.962963	0
0	0	0	0	1	.7037037	0
1	1	0	0	0	.4814815	2
0	0	0	0	0	.1481481	0
1	0	0	0	0	.7037037	2
0	1	0	0	0	.9259259	0
0	1	1	0	0	0	1
0	0	0	0	0	.9259259	0
0	1	1	0	0	.7407487	0
0	0	1	1	0	.5555556	0
0	1	1	0	0	.7037037	2
1	1	0	0	0	.3703704	0
1	0	0	1	0	.3643727	2
0	0	0	0	0	1	2
0	0	0	0	0	.1851852	1
1	1	0	0	0	.9259259	0
0	0	0	0	0	.1481481	0
0	0	0	0	0	.4074074	1
1	0	1	0	0	.2592593	2
0	1	1	0	0	.7407407	2
0	1	0	0	0	.6666667	2
1	0	0	0	1	.8148148	2
0	0	0	0	0	.388534	0
1	1	0	0	0	.3703704	2
1	1	0	0	0	.5555556	2
1	0	0	0	1	.6296296	0
0	0	0	0	0	.8888889	0
1	1	0	0	0	1	2
0	0	0	0	0	.8888889	0
0	1	0	1	0	.5925926	0
0	1	1	0	0	.8148148	0
1	0	0	0	1	.1626215	1
1	1	1	0	0	.2962963	0
0	0	0	0	0	.5185185	0
0	1	0	0	0	.5185185	1
1	0	1	0	0	.8518519	0
0	1	1	0	0	.5555556	0
1	0	0	0	0	.1111111	0
1	1	0	0	0	.4074074	2
0	0	0	0	0	.6296296	2
1	0	0	0	0	.7037037	1
1	1	0	0	0	.5555556	0
0	1	0	0	0	.8518519	0
0	1	1	0	0	.5925926	0
0	1	0	0	1	.962963	2
0	1	0	0	0	.8518519	0
1	1	0	1	0	.5925926	2
0	0	1	0	0	.6666667	0
0	1	0	0	0	.7037037	2
1	0	0	0	0	.2962963	2
0	0	0	0	1	.7037037	1
1	0	0	0	1	.037037	0
0	1	0	0	1	.5185185	0
0	0	0	0	0	.3703704	0
1	1	0	0	0	.6296296	2
0	0	0	0	0	.5185185	2
0	1	0	0	0	.8518519	2
0	1	0	0	1	0	0
0	1	0	0	0	.5185185	2
1	1	0	0	0	.4444444	1
0	1	0	0	0	.7777778	0
1	1	0	0	1	0	0
1	1	0	1	0	.4444444	0
0	0	0	1	0	.0740741	0
0	1	0	0	0	.2222222	0
0	1	0	0	0	0	1
0	1	0	0	0	.4814815	2
1	1	0	0	0	.2962963	0
0	1	0	1	0	.037037	0
0	1	0	0	0	.4444444	2
0	1	1	0	0	.8148148	2
1	0	0	0	0	0	2
1	0	0	0	0	.0740741	1
0	1	0	0	0	.3333333	2
1	0	0	0	0	.2222222	1
1	1	1	0	1	.4814815	0
0	0	0	1	0	.4814815	0
1	0	0	0	0	0	0
0	0	1	0	1	0	0
1	0	0	0	0	.4074074	2
0	1	0	0	0	.5185185	2
0	1	1	0	0	.3703704	2
1	0	0	0	1	.1111111	0
0	0	0	0	0	.7037037	2
0	0	0	0	0	.0740741	2
1	0	0	0	0	.8888889	0
0	0	1	0	0	.6666667	2
0	1	0	0	0	.8888889	2
1	1	0	0	0	0	1
0	0	0	0	0	0	2
0	1	0	0	0	.7407407	0
0	0	0	0	0	.5555556	2
0	0	0	0	0	.8888889	0
0	1	0	1	0	.0740741	0
0	0	0	0	0	0	2
0	0	0	0	0	.3707808	0
0	0	0	0	0	.3703704	2
1	0	0	0	0	.4814815	2
0	0	0	0	0	.4074074	1
1	0	0	0	1	.3333333	0
0	1	0	0	0	.8888889	0
1	1	0	0	0	.4074074	2
0	0	1	0	0	.8888889	0
0	0	0	0	0	.7777778	1
1	1	0	0	0	.7407407	0
1	0	0	0	1	.6666667	0
0	0	0	0	0	.5185185	0
0	0	0	0	0	.5555556	2
0	0	0	0	1	.2222222	0
1	1	0	0	0	.7777778	2
1	0	0	0	0	.8518519	0
0	0	0	0	0	.7037037	1
0	0	0	0	0	.7037037	0
0	0	0	0	0	.5185185	2
0	0	1	0	0	.6666667	1
1	0	0	0	0	.7777778	2
1	0	0	0	0	.4074074	2
0	1	0	0	0	.5555556	2
0	1	1	1	0	.5925926	0
0	1	1	0	0	.4814815	0
0	0	0	0	1	.2222222	0
0	0	0	0	0	.3703704	0
0	0	0	0	0	.5185185	2
0	0	1	0	1	.962963	0
0	1	1	0	1	.6296296	1
1	0	0	0	1	.2962963	1
0	0	0	0	0	.4814815	0
1	1	0	0	1	.618215	1
1	0	0	0	1	.1481481	0
1	1	0	0	0	.3703704	0
1	1	0	0	0	.962963	0
0	0	1	0	0	.5925926	0
0	0	0	0	0	1	2
0	0	1	0	1	.8888889	0
0	0	1	0	0	0	2
1	0	0	0	0	.2592593	1
1	1	0	0	1	.1851852	0
0	0	1	0	0	.9259259	0
1	0	0	0	0	.1851852	2
0	1	0	0	0	.9259259	2
0	1	0	0	0	.4814815	2
1	1	0	0	0	.2222222	0
0	1	0	0	0	0	2
0	0	1	0	0	.3703704	0
0	1	0	0	0	.7037037	0
1	1	0	0	1	0	0
1	1	0	0	1	.4074074	0
1	1	0	0	0	.8148148	0
0	0	1	1	0	.8518519	2
1	1	0	0	0	.8518519	0
0	1	1	0	1	.7407407	0
1	0	0	0	1	0	0
1	0	0	0	0	.5185185	2
1	1	0	0	0	.8518519	1
0	0	0	0	0	.037037	2
1	1	0	1	0	.1111111	0
0	1	1	0	0	.4074074	2
0	1	1	0	1	.5555556	1
0	1	0	0	0	.6212926	1
0	1	1	0	0	.2222222	1
1	0	1	0	1	.4074074	0
1	0	0	0	0	.7037037	0
0	1	0	1	0	.5185185	0
0	1	0	0	0	.8888889	0
1	1	0	1	0	.7777778	0
0	1	0	0	0	.8518519	0
0	0	0	0	0	.3703704	1
0	0	0	0	0	.2592593	1
1	0	0	1	0	.7777778	0
0	1	0	0	0	.4444444	2
1	1	1	0	1	1	0
1	1	0	0	0	0	2
0	1	0	0	0	.5185185	2
1	0	0	0	0	.1481481	2
0	1	0	0	0	0	0
1	0	0	0	1	.3703704	0
0	1	0	0	0	.4074074	0
1	0	0	0	0	.7407407	2
0	0	1	0	0	.7037037	0
0	0	0	0	0	0	2
0	0	0	0	0	.3703704	0
0	0	0	0	0	.9259259	2
0	1	0	0	0	.7037037	2
0	0	0	0	0	1	2
0	1	1	0	0	.5555556	2
0	1	0	0	1	.7037037	0
0	0	1	0	0	0	0
0	1	0	0	0	.7407407	2
0	1	0	0	0	.7777778	0
0	0	1	0	0	.1111111	0
1	0	0	0	0	.7777778	2
0	1	0	0	0	.7407407	2
0	1	0	0	0	0	0
1	1	0	0	0	0	2
1	0	1	0	0	.6666667	0
0	1	0	0	0	.2962963	2
0	0	0	0	0	.2962963	0
0	1	0	0	0	1	0
0	1	0	1	0	.4444444	0
0	1	0	0	0	.3703704	1
0	1	0	0	0	.5925926	0
0	1	0	0	0	.6296296	1
0	0	0	0	0	.1111111	0
1	0	0	0	0	.3333333	2
1	0	0	0	1	.6296296	0
0	0	0	0	0	0	0
0	0	0	0	0	.962963	0
0	1	0	0	0	.8518519	2
0	1	0	0	0	.4074074	2
1	0	0	0	0	.2222222	2
0	1	0	0	0	.8888889	2
1	0	0	0	0	.4074074	1
1	1	0	0	0	.8518519	2
1	1	0	0	0	.6666667	2
1	1	0	0	0	.7777778	0
1	0	0	0	0	.7777778	0
1	0	0	0	0	.8888889	2
1	0	1	0	0	.5555556	2
1	1	0	0	0	.7037037	0
0	1	0	0	0	.5185185	2
0	0	0	0	1	.5555556	0
1	1	0	1	0	.8148148	0
1	1	0	0	1	.1481481	0
0	1	0	0	0	.4444444	2
0	1	0	0	0	0	2
0	1	0	0	0	.8518519	1
1	0	0	0	0	0	0
0	1	0	0	0	.7037037	0
0	1	0	1	0	.5925926	2
0	0	1	0	0	.3333333	2
1	1	0	0	0	.526691	0
1	1	0	0	1	.2222222	0
0	0	0	0	0	.1851852	0
1	0	0	1	0	.5185185	0
0	1	0	0	0	.7407407	2
0	1	0	1	0	.7037037	0
0	1	1	0	0	.5555556	0
0	0	0	0	0	0	0
1	1	0	0	0	.4444444	2
1	1	0	0	1	0	0
0	0	0	0	0	.8148148	2
0	1	0	0	0	.6666667	1
0	1	0	1	0	.3703704	1
1	1	0	0	0	.2962963	2
0	1	0	0	0	.2962963	2
0	1	0	0	0	.7037037	2
1	0	0	0	1	0	0
0	1	0	1	0	.4444444	2
0	0	0	0	1	.0740741	0
1	1	0	0	0	.8518519	2
0	1	0	1	0	.5555556	1
0	1	1	0	0	.4814815	2
0	0	1	1	0	.6666667	0
0	1	0	0	1	.0740741	0
1	1	0	0	1	.4040237	0
0	1	0	0	0	.5185185	1
1	1	0	0	0	.7407407	2
1	1	0	1	0	0	2
1	1	1	0	1	.9259259	0
1	1	0	0	0	.5555556	2
0	0	0	0	1	.1851852	0
1	1	0	0	1	.8518519	0
1	1	0	1	0	.5555556	2
0	1	1	1	0	.5185185	0
0	1	0	0	0	.3703704	0
1	1	0	0	0	0	1
1	1	0	0	1	.1851852	0
1	0	0	1	0	.9259259	2
1	0	1	0	1	.8148148	0
1	1	0	0	0	.2222222	1
1	1	0	0	1	.7777778	0
0	0	0	0	0	.4444444	0
0	0	0	0	0	.0740741	2
1	1	1	1	0	.8518519	0
0	1	0	0	0	1	0
1	1	0	0	0	.2592593	0
0	1	0	0	0	.8148148	1
0	1	1	0	0	.8518519	2
0	1	0	0	0	.9259259	0
1	1	0	1	0	.6296296	2
1	0	0	1	0	1	2
0	0	0	0	0	.1851852	1
1	1	1	0	1	.8148148	2
1	1	0	0	0	.962963	2
1	0	0	0	0	.962963	2
0	0	1	0	0	.4814815	2
1	0	0	0	1	.962963	0
1	0	0	1	0	.1481481	0
0	1	1	0	0	.8518519	1
0	1	0	0	0	.8888889	1
0	1	0	0	0	.7407407	0
1	0	0	0	1	.8888889	1
0	1	0	0	0	.3333333	0
0	1	0	0	0	.4444444	0
0	1	0	0	0	0	0
0	1	0	0	0	.2962963	2
1	1	0	0	0	.4074074	2
1	1	0	1	0	.8148148	2
0	1	1	1	0	.2962963	2
0	0	0	0	0	.6296296	2
0	1	0	0	0	.6666667	0
1	1	0	0	0	.5925926	0
0	1	1	0	0	.6666667	2
0	0	0	0	1	0	0
0	0	0	0	0	.2592593	2
0	1	0	1	0	.3703704	0
0	1	0	0	0	.2592593	2
0	1	1	0	0	0	0
1	0	0	0	0	.962963	2
0	0	0	0	0	.6666667	2
1	0	1	0	0	.8518519	1
1	0	0	0	1	.4074074	0
0	1	0	0	1	.0740741	0
0	1	0	0	0	.0740741	1
0	0	0	0	0	.4444444	2
0	0	0	0	0	.3703704	2
0	0	0	0	0	0	0
1	0	1	0	0	.5925926	0
0	0	0	0	0	.5555556	2
0	0	0	0	0	.0740741	2
0	1	0	0	0	0	0
0	1	1	0	0	.7407407	0
0	1	0	0	0	.6666667	0
1	1	0	1	0	.7777778	0
1	1	1	0	1	.7407407	0
0	1	0	0	0	.4074074	2
1	0	0	0	0	0	2
0	0	0	0	0	.5555556	0
0	1	0	0	0	.5185185	0
0	1	0	0	1	.5185185	0
0	0	0	0	1	.037037	0
0	0	0	0	0	.8888889	0
0	0	1	0	0	.5925926	1
0	1	0	0	0	.5555556	2
1	0	0	0	1	.2592593	0
1	1	0	0	1	0	0
1	1	0	0	0	.5925926	2
0	1	1	0	0	.6666667	1
