south	male	age01	unemp	union	income01	auth01	extrav01	agree01	consc01	stable01	openness01	econ01	educ1	educ2	educ3	educ4	educ5
0	1	.6666667	0	1	.9259259	0	.8333333	.6666667	.75	.4166667	.6666667	.6333333	0	0	0	0	1
0	0	.4166667	0	0	.7407407	0	.4166667	.9166667	.9166667	.8333333	.8333333	.9	0	0	0	0	1
0	0	.9166667	0	0	.3703704	.75	.6666667	.75	.5	.5	.4166667	.4333333	0	1	0	0	0
0	1	.5	0	1	.8888889	.75	.5	.6666667	.3333333	.6666667	.25	.5666667	0	0	1	0	0
0	0	.4166667	0	1	.5925926	1	.75	.8333333	.75	.5833333	.5	.4	0	0	1	0	0
0	1	.5833333	0	1	.4444444	.25	.8333333	.75	.75	.6666667	.75	.3666667	0	0	1	0	0
0	0	.9166667	0	0	.2962963	0	.5	.5833333	.5833333	.5833333	.9166667	.6666667	0	0	0	0	1
0	1	1	0	0	.537343	1	.5	.75	.8333333	1	.4166667	.2	0	0	1	0	0
0	0	1	0	0	.2592593	.5	.5	.5	.6666667	.6666667	.5	.4333333	0	0	0	1	0
0	1	.4166667	0	0	.7037037	.5	.5833333	.9166667	1	.5833333	.4166667	.2333333	0	0	1	0	0
0	0	.9166667	0	0	.2962963	.75	.5833333	.3333333	.5833333	.4166667	.4166667	.4333333	0	1	0	0	0
0	1	.1666667	0	0	.8518519	.75	.6666667	.5833333	.8333333	.75	.5	.2666667	0	0	0	0	1
0	1	.75	0	1	.2222222	.75	.5833333	.6666667	.8333333	.5833333	.75	.7	1	0	0	0	0
0	0	.75	0	0	.5555556	.75	.5833333	.8333333	.8333333	.75	.8333333	.4	0	1	0	0	0
0	0	.9166667	0	0	.0740741	.875	.4166667	.8333333	.75	.3333333	.6666667	.5333334	1	0	0	0	0
0	0	.6666667	0	0	.0740741	.875	.3333333	.6666667	.5	.5	.5	.5333334	1	0	0	0	0
0	1	.9166667	0	0	.037037	.75	.6666667	.5	.8333333	.8333333	.1666667	.7	1	0	0	0	0
0	0	.1666667	0	0	.2222222	.75	.5	.6666667	.75	.5	.6666667	.7	0	1	0	0	0
0	1	.8333333	0	0	.0740741	.625	.6666667	.5833333	.5	.25	.75	.9333333	0	0	1	0	0
0	0	.0833333	0	0	.2222222	1	.6666667	.6666667	1	.6666667	.9166667	.5666667	0	0	1	0	0
0	1	.1666667	0	0	.2592593	.625	.8333333	.75	.6666667	.75	.9166667	.3666667	0	0	0	1	0
0	0	.8333333	0	0	.7407407	.75	.6666667	.5833333	1	.5	.8333333	.2333333	0	1	0	0	0
0	0	.75	0	0	.2222222	.75	.5	.5833333	.6666667	.25	.75	.6333333	0	1	0	0	0
0	1	.75	0	0	.962963		.4166667	.5833333	.75	.25	.5	.4333333	0	0	0	0	1
0	1	.3333333	0	0	.7407407	.5	.3333333	.5833333	.6666667	.5	.5	.3666667	0	0	1	0	0
0	1	1	0	0	.2962963	.5	.6666667	.5833333	.6666667	.5	.5	.0666667	0	1	0	0	0
0	1	.3333333	0	0	.8148148	1	.25	.8333333	.8333333	.8333333	.8333333	.6666667	0	1	0	0	0
0	0	.5833333	1	0	.3703704	.75	.1666667	.6666667	.8333333	.5833333	.8333333	.6	0	1	0	0	0
0	1	.6666667	0	1	.5231404	.5	.6666667	.5	.5	.5	.5833333	.3	0	0	1	0	0
0	0	.6666667	0	0	.6666667	0	.0833333	1	.8333333	.8333333	.75	.7333333	0	0	1	0	0
1	0	.5833333	0	0	.3778821	1	.25	.5833333	.6666667	.3333333	.3333333	.5416667	0	1	0	0	0
1	1	.75	0	0	.5185185	.875	.5833333	.4166667	1	.3333333	.9166667	.1666667	0	1	0	0	0
1	1	.75	0	0	.4074074	.75	.5	.5	.75	.25	.5833333	.3333333	0	0	1	0	0
1	1	.6666667	0	1	.0740741	1	.5833333	.4166667	.75	.3333333	.5	.6666667	0	1	0	0	0
1	1	.25	1	0	.2877787	.875	.5833333	.5833333	.3333333	.75	.8333333	.5333334	1	0	0	0	0
1	1	.0833333	1	0	0	.5	.5	.5	.5	.5	.5	.6666667	0	1	0	0	0
1	0	.8333333	0	0	.037037	1	.5833333	.9166667	1	.9166667	.9166667	.75	0	1	0	0	0
1	1	1	0	1	.7549514	.375	.5	.8333333	1	.9166667	.8333333	.4666667	0	0	0	0	1
1	1	.6666667	0	0	.0740741	.75	.0833333	.9166667	.8333333	.8333333	.5833333	.3333333	0	1	0	0	0
1	1	.9166667	0	0	.4249882	.75	.4166667	.75	.6666667	.75	.5	.4	0	1	0	0	0
1	0	.9166667	0	0	.0740741	.75	.5	.9166667	.75	.5	0	.8333333	1	0	0	0	0
1	0	0	0	0	0	.5	.6666667	.9166667	1	.25	1	.6666667	0	1	0	0	0
1	1	.9166667	0	0	.316184	1	.5	.5	.5	.8333333	.25	.1333333	1	0	0	0	0
1	0	1	0	0	.2925239	.75	.1666667	.9166667	.8333333	.9166667	.75	.8	1	0	0	0	0
1	0	.6666667	0	0	.7407407	.5	.5833333	.9166667	.8333333	.9166667	.8333333	.3666667	0	0	1	0	0
1	1	.4166667	0	0	.6212926	.75	.3333333	.5833333	.8333333	.9166667	.5833333	.0666667	0	0	0	1	0
1	0	.3333333	0	0	.0740741	.75	.5	.5833333	.4166667	.5	.5833333	.3333333	1	0	0	0	0
1	1	.0833333	0	0	.5185185							.7916667	0	0	1	0	0
1	0	.75	0	0	.7407407	.75	.5	.75	.75	.5	.5833333	.6111111	0	0	1	0	0
1	1	.8333333	0	0	.2222222	.875	.4166667	.8333333	.9166667	.8333333	.6666667	.4583333	1	0	0	0	0
1	1	.75	0	0	.8148148	.625	.9166667	1	.5833333	.9166667	.75	.2083333	0	0	1	0	0
0	0	.5	0	0	.962963	.25	.6666667	.75	.8333333	.75	.9166667	.4333333	0	0	1	0	0
0	1	.0833333	0	0	.4444444	.75	.5833333	.5	1	.4166667	.6666667	.5666667	0	0	1	0	0
0	0	.1666667	0	0	.7777778	1	.9166667	.9166667	1	.3333333	1	.625	0	0	0	1	0
0	1	.3333333	0	0	.037037	.5	.6666667	.5	.8333333	.75	.5833333	.5333334	0	0	1	0	0
0	0	.5833333	0	0	.7037037	1	.6666667	.5833333	1	.75	.5833333	.2666667	0	0	1	0	0
0	1	.5833333	0	0	.5185185	.5	.4166667	.6666667	.75	.6666667	.5833333	.3666667	0	0	0	1	0
0	0	.0833333	0	0	.4596896	1	.5833333	.6666667	1	1	1	.6666667	0	0	1	0	0
0	1	.6666667	0	1	.6296296	0	.5	.9166667	.9166667	.9166667	.9166667	.8666667	0	0	0	1	0
1	1	.25	1	0	.3703704	.5	.0833333	.8333333	.6666667	.6666667	.8333333	.7333333	0	0	1	0	0
1	0	1	0	0	.4444444	1	.3333333	.5833333	.6666667	.5833333	.5	.5	0	0	1	0	0
1	0	.75	0	1	.5925926	.625	.5	.5	.5	.5	.5	.6333333	0	1	0	0	0
1	0	.0833333	0	0	.4596896	.75	.25	.6666667	.8333333	.5	.6666667	.6333333	0	0	1	0	0
1	1		0	0	.5199059	0	.4166667	.4166667	.6666667	.4166667	.75	.6	0	0	1	0	0
1	0	.6666667	0	0	.8148148	.5	1	.4166667	1	.9166667	.5833333	.2	0	0	1	0	0
1	0	.5833333	0	0	.2222222	.75	.75	.4166667	.5833333	.25	.4166667	.6	0	1	0	0	0
1	1	.1666667	0	0	.6666667	.5	1	.9166667	.6666667	.75	1	.2	0	0	0	1	0
1	1	.0833333	0	0	.037037	.25	.9166667	.8333333	.8333333	.9166667	.9166667	.0666667	0	0	0	1	0
1	0	.8333333	0	0	.4916456	.5	.5	.75	.75	.5	.5833333	.2916667	0	0	1	0	0
1	0	.5833333	0	0	0	.625	.8333333	.75	.8333333	.5833333	.6666667	.2777778	0	0	0	1	0
1	0	.1666667	0	0	.3703704							.8333333	0	0	0	1	0
1	1	.4166667	0	0	.8888889	.125	.4166667	.3333333	.9166667	.4166667	.5	.1333333	0	0	0	0	1
1	0	.0833333	0	0	.2222222	.5	1	.9166667	1	.9166667	1	.3333333	0	1	0	0	0
1	0	.6666667	0	0	.3703704	.25	.9166667	.8333333	.4166667	.4166667	.9166667	.8666667	0	0	0	1	0
1	0	.0833333	0	0	.037037	0	1	.6666667	.9166667	.8333333	1	.3666667	0	0	1	0	0
1	0	.5	0	0	.7407407	.5	.8333333	.5	.8333333	.5	.8333333	.6333333	0	0	0	1	0
0	0	.1666667	0	0	.3601288	.625	.5	.5	.4166667	.5	.3333333	.7777778	0	1	0	0	0
0	0	.8333333	0	0	.2592593	.75	.1666667	.9166667	.8333333	.75	.6666667	.25	0	0	1	0	0
0	0	.8333333	0	0	.4444444	.75	.9166667	.5833333	.8333333	.25	.8333333	.375					
0	0	.6666667	0	1	.3814327	1	.5	.5	.5	.5	.5	.5666667	0	1	0	0	0
0	1	.5833333	0	0	.2592593	.75	.4166667	.8333333	.75	.75	.75	.6666667	0	1	0	0	0
0	0	.25	0	0	.1481481	.75	1	1	.75	.9166667	.75	.8333333	0	1	0	0	0
0	0	.25	0	0	.4444444	.5	.3333333	.9166667	.9166667	.4166667	.6666667	.25	0	0	1	0	0
0	0	.1666667	0	0	.2592593	.75	.4166667	.75	.9166667	.5833333	.6666667	.1333333	0	0	1	0	0
0	0	.6666667	0	0	.3703704	1	.9166667	.3333333	.9166667	.75	.3333333	0	0	0	1	0	0
0	1	.5833333	0	0	.7407407	1	.5	.5	.5	.5	.5	.5333334	0	0	1	0	0
0	0	.5	0	0	.4074074	0	.3333333	.9166667	1	.9166667	.75	.5333333	0	0	1	0	0
0	1		0	0	.4117623	.5	.6666667	.6666667	.9166667	.9166667	.9166667	.4333333	0	1	0	0	0
0	0	.25	0	0	.2592593	.75	.5	.9166667	.9166667	1	.6666667	.6666667	1	0	0	0	0
0	1	.4166667	0	0	.3703704	.75	.1666667	.5	.6666667	.75	.75	.6666667	0	0	1	0	0
0	0	.3333333	0	0	0	.75	.5	.5833333	.6666667	.6666667	.9166667	.5833333	0	0	1	0	0
0	0	.6666667	0	0	.037037							.7777778	1	0	0	0	0
0	1	.1666667	0	0	.5925926	1	.5	.5	.5	.4166667	.5833333	.6666667	0	1	0	0	0
0	1	.3333333	0	1	.6177419	0	.8333333	.5833333	.5	.4166667	.8333333	.3333333	0	0	0	1	0
0	0	.8333333	0	0	0	.5	.5	.5833333	.6666667	.5	.4166667	.3666667	0	1	0	0	0
0	0	.6666667	0	1	.5555556	0	.0833333	1	.9166667	.9166667	.9166667	.8666667	0	0	0	0	1
0	0	.5833333	0	0	.7777778	.5	.4166667	.5	.5	.5	.5	.4333333	0	1	0	0	0
0	0	.4166667	0	1	.8148148	.375	.5833333	.5833333	.75	.9166667	.75	.6333333	0	0	0	1	0
0	0	.8333333	0	1	.4916456	.25	.5	.75	.8333333	.4166667	.5833333	.8	0	0	1	0	0
0	0	.5	0	0	.1851852	.5	.4166667	.5	.6666667	.75	.8333333	.5555556	1	0	0	0	0
0	1	.3333333	1	1	.6666667	.25	.3333333	.6666667	.9166667	.75	.6666667	.4583333	0	0	0	1	0
0	0	.8333333	0	1	1	.5	.8333333	.8333333	1	.75	.8333333	.4	0	0	0	1	0
0	0	.1666667	0	0	.037037	.5	.9166667	.9166667	.5	.6666667	.9166667	.4444444	0	0	0	1	0
0	0	.75	0	0	.6666667	.25	.75	.9166667	1	.9166667	1	.4	0	0	0	1	0
0	1	.3333333	0	1	.7407407	0	.5	.6666667	.5833333	.5833333	.6666667	.8	0	0	0	0	1
0	0	.9166667	0	0	1	.75	.8333333	.75	.8333333	.6666667	.3333333	.2	0	0	0	0	1
0	1	.6666667	0	0	.8148148	.75	.9166667	.5	.9166667	1	.6666667	.2	0	0	1	0	0
0	0	.5	0	0	.3703704	.75	.6666667	.8333333	.9166667	.75	.5833333	.7	0	0	0	0	1
0	0	.6666667	0	0	.962963	.625	.6666667	.75	.8333333	1	.5	.2777778	0	0	0	0	1
0	1	.5	0	1	.7407407	.75	.5833333	.6666667	.75	.6666667	.5	.3666667	1	0	0	0	0
0	1	.0833333	0	0	.6666667	.25	1	.5	.8333333	.9166667	1	.6666667	0	0	0	1	0
0	0	.3333333	0	1	0							.7083333	0	1	0	0	0
0	0	1	0	0	.4074074	0	.75	.75	.75	.9166667	.8333333	.5666667	0	1	0	0	0
0	1	.1666667	0	0	.6296296	.75	.5	.3333333	.1666667	.9166667	.5	.2	0	0	1	0	0
0	1	.6666667	0	0	.8148148							.7083334	0	0	0	0	1
0	1	1	0	0	.8148148	.25	.5	.75	.9166667	.5833333	.5833333	.5333334	0	0	1	0	0
0	1	.75	0	0	.0740741	.25	.3333333	.9166667	.8333333	.5	.4166667	.3666667	0	0	1	0	0
0	0	.6666667	0	0	.8148148	.75	.3333333	.5833333	.8333333	.4166667	.3333333	0	0	0	0	1	0
0	1	.0833333	0	0	.5555556	.75	.25	.4166667	.6666667	.25	.5833333	.5333334	0	0	0	1	0
0	1	0	1	0	0	.375	.6666667	.5	.8333333	.5	.5833333	.6666666	0	1	0	0	0
0	0	.9166667	0	0	.5925926							.4166667	0	0	1	0	0
0	1	.5	0	0	.2984307	.75	.4166667	.6666667	.4166667	.75	.75	.5416667	1	0	0	0	0
0	1	.75	0	0	0							.375	0	0	1	0	0
0	1	.1666667	0	1	.4074074	0	.8333333	.5833333	.5833333	.9166667	.6666667	.6666666	0	0	1	0	0
0	0	.75	0	1	.7037037		.5833333	.75	.8333333	.8333333	.8333333	.6	0	0	0	0	1
0	1	.1666667	0	1	.4444444	.75	.5	.5833333	.9166667	1	.6666667	.4333333	0	1	0	0	0
0	1	.9166667	0	0	.7407407	0	.3333333	.8333333	.6666667	.5833333	.25	.5666667	0	1	0	0	0
0	0	.1666667	0	0	.5185185	.75	.8333333	.5	.8333333	.5833333	.6666667	.5416667	0	1	0	0	0
0	0	0	0	0	.3530275	.75	.5	.9166667	.5833333	.4166667	.5833333	.5666667	0	1	0	0	0
0	0	.5833333	0	0	.8148148	.75	.75	.9166667	.6666667	.25	.3333333	.375	1	0	0	0	0
0	1	.6666667	0	0	.5185185							.3333333	0	0	0	1	0
0	0	.25	0	1	.4074074	.5	.4166667	.75	.9166667	.9166667	.5833333	.1333333	0	0	0	1	0
0	0	.9166667	0	0	.3920847	.25	.9166667	.4166667	.8333333	.9166667	.8333333	.3	0	1	0	0	0
0	0	.25	0	0	.3703704	.75	.4166667	.6666667	.8333333	.5	.8333333	.4583333	0	0	0	1	0
1	0	.1666667	0	0	.5663518							.375	0	0	0	1	0
1	0	.3333333	0	0	.3703704	.75	.75	.8333333	.6666667	.75	.5	.2333333	0	0	0	1	0
1	1	.6666667	0	1	0	.5	.75	.4166667	.5833333	.5833333	.75	.5333334	0	0	0	1	0
1	1	.9166667	0	0	.4444444	.25	.6666667	.8333333	.8333333	.8333333	.8333333	.2	0	0	0	1	0
1	0	.8333333	0	0	.1481481	.5	.5	.75	1	.6666667	.5833333	0	0	0	1	0	0
1	0	.25	0	0	.1851852	.625	.5833333	.6666667	1	.9166667	.4166667	.4666667	0	0	1	0	0
1	1	.6666667	0	0	.5925926	.875	.3333333	.4166667	1	.6666667	.4166667	.5416667	0	0	1	0	0
1	0	.8333333	0	0	.2592593	.625	.9166667	1	.9166667	.9166667	1	.3	0	0	0	1	0
1	0	.8333333	0	0	.7037037	1	.5833333	.3333333	.9166667	.5	.5	.7083333	0	1	0	0	0
1	0	.3333333	0	0	.5925926	.5	.1666667	.6666667	.9166667	.6666667	.6666667	.5666667	0	0	0	0	1
1	0	1	0	0	.3703704	.625	.3333333	1	1	1	.9166667	.375	0	0	0	1	0
1	1	.5	0	0	.8518519	.5	.1666667	.4166667	.5833333	.75	.6666667	.0333333	0	0	0	0	1
1	0	1	0	0	.2222222	.5	.9166667	.4166667	.6666667	.5	.5	.2666667	0	0	0	1	0
1	1	.8333333	0	1	.4074074	1	.5	.5	.9166667	.5	.5	.4666667	0	0	1	0	0
1	0	.75		0	.7407407							.25	0	0	1	0	0
1	1	.25	1	0	.4814815	.25	.4166667	.9166667	.8333333	.75	.6666667	.7666667	0	0	0	1	0
1	0	.6666667	0	0	.4814815	.5	.8333333	.9166667	.9166667	.9166667	.8333333	.4666667	1	0	0	0	0
1	0	1	0	0	.7049699	.75	.4166667	.75	.5833333	.8333333	.5833333	.1666667	0	0	0	0	1
1	0	1	0	0	.5555556	.5	.8333333	.8333333	.9166667	.9166667	.75	.3	0	0	0	0	1
1	1	.4166667	0	0	.8148148	.75	.8333333	.6666667	.6666667	.3333333	.6666667	.1666667	0	0	0	0	1
1	0	.5	0	0	.7407407	.75	.8333333	.75	1	.6666667	.6666667	.5	0	0	1	0	0
1	0	.9166667	0	0	0							.5555556					
1	0	.0833333	0	0	.0740741	.5	.75	.5	.5833333	.5833333	.5	.5	0	1	0	0	0
1	0	.3333333	0	0	.2592593	.375	.0833333	.6666667	.0833333	.25	.1666667	.4333333	0	1	0	0	0
1	0	.75	0	0	.4074074	.875	.6666667	.75	1	.0833333	.75	.0416667	0	0	1	0	0
0	0	.0833333	0	0	.0740741	.375	.5	.9166667	.9166667	.5833333	.75	.6	1	0	0	0	0
0	0	.8333333	0	0	.2962963	.25	.5	.6666667	.75	.8333333	.6666667	.8333333	0	0	1	0	0
0	0	1	0	0	.3703704	0	.5	.8333333	.75	.8333333	.9166667	.8	0	0	0	0	1
0	0	.3333333	0	0	.2962963	1	.25	.8333333	1	.75	.8333333	.1333333	0	0	0	1	0
0	1	.5833333	0	1	.3703704	1	.5833333	.5833333	.75	.5833333	.5	.5	0	1	0	0	0
0	1	.0833333	0	0	.7777778	.75	.9166667	.75	.9166667	.9166667	.9166667	.3666667	0	0	0	1	0
0	1	.25	0	0	.4814815	.5	.5	.5	.9166667	.6666667	1	.3333333	0	0	0	0	1
0	1	.8333333	0	0	.4814815	.25	.8333333	.8333333	.8333333	.75	.75	.6666667	0	0	0	0	1
0	1	.6666667	0	0	.6666667	.5	.6666667	.75	.75	.5833333	.75	.2	0	0	0	1	0
0	1		0	0	.2222222	.75	.6666667	.75	.5833333	.8333333	.6666667	.4	0	1	0	0	0
0	1	.3333333	0	0	.4444444	.25	.5	.6666667	.8333333	.6666667	.5833333	.375	0	0	0	1	0
0	0	.25	0	0	.4667909	.5	.6666667	.75	.75	.5	.5	.3	0	0	1	0	0
0	1	.3333333	0	0	.6296296	.75	.25	.3333333	.75	.5	.8333333	.0666667	0	0	0	1	0
0	0	.6666667	0	0	.2222222	.5	.5833333	.9166667	1	.5	.25	.9583333	0	1	0	0	0
0	0	.75	0	0	.5555556	.375	.5833333	1	1	1	1	.1666667	0	0	0	0	1
0	0	1	0	0	.3956354	1	.5833333	.9166667	.75	.8333333	.5	.4166667	0	1	0	0	0
0	1		0	0	0							.4583333	0	0	1	0	0
0	0	.8333333	0	0	.4074074	0	.3333333	.9166667	1	.9166667	.4166667	.3666667	0	0	1	0	0
0	1	.75	0	0	.8888889	.25	.8333333	.5833333	.8333333	.5833333	.5	.7666667	0	0	0	1	0
0	1	.3333333	0	0	.8518519	.75	.4166667	.75	1	.9166667	.5	.4666667	0	0	0	1	0
0	0	.5833333	0	0	.3703704	.5	.8333333	.9166667	.75	.8333333	.8333333	.5333334	1	0	0	0	0
0	1	.0833333	0	0	.4982857	1	.3333333	.75	1	1	1	.3333333	0	0	1	0	0
0	0	.5	0	0	.6296296	.625	.9166667	.5	1	.75	.8333333	.2083333	0	0	1	0	0
0	0	1	0	0	.5925926	.5	.9166667	.5	.5	.6666667	.75	.3333333	1	0	0	0	0
0	0	.5833333	0	0	.3703704	.5	.6666667	.9166667	.8333333	.6666667	.8333333	.5333334	0	0	0	0	1
0	0	1	0	0	.2925239	1	.4166667	.9166667	.75	.6666667	.5	.375	1	0	0	0	0
0	0	.3333333	0	0	.7037037	.75	.5833333	.9166667	1	.4166667	.6666667	.5	0	0	1	0	0
0	1	.75	0	0	.7037037	.75	.4166667	.4166667	.9166667	.4166667	.5833333	.7333333	0	0	0	0	1
0	0	.8333333	0	0	.5925926	.25	.75	.6666667	.75	.5833333	.5	.2	0	0	1	0	0
0	1	.6666667	0	0	.4074074	.75	.4166667	.6666667	.6666667	.9166667	.4166667	.5333333	1	0	0	0	0
0	0	.1666667	0	0	.3703704	0	1	.5833333	.8333333	.9166667	.9166667	.3	0	1	0	0	0
0	1	.75	0	0	.0740741	.75		.5	.5	.5	.5	.6666667	1	0	0	0	0
0	1	.1666667	0	0	.2222222	.75	.5833333	.6666667	.8333333	.4166667	.6666667	.5	0	0	1	0	0
0	0	.75	0	1	.8888889	.75	.4166667	1	.8333333	.6666667	.5833333	.4333333	1	0	0	0	0
0	1	.6666667	0	1	.5925926	.75	.1666667	.8333333	.6666667	.5833333	.4166667	.3	0	0	1	0	0
0	0	.6666667	0	0	.4074074	.875	.4166667	1	1	1	.5833333	.6	0	1	0	0	0
0	0	.4166667	0	0	.7777778	1	.5	.75	1	.5	.5833333	.4166667	0	0	0	0	1
1	1	.1666667	0	0	.4074074	0	.5833333	.9166667	.9166667	.75	1	.6333333	0	1	0	0	0
1	0	.75	0	0	1	.125	.5	.8333333	.8333333	.5833333	.8333333	.5	0	0	0	1	0
1	1	0	1	0	.1481481	.75	.4166667	.5	.75	.75	.75	.4166667	0	1	0	0	0
1	0	.75	0	0	.1111111	1	.5	.6666667	.6666667	.6666667	.5	.4583333	1	0	0	0	0
1	0	.8333333	0	0	.2962963	.75	.5	.4166667	.5	.6666667	.6666667	.6666667	1	0	0	0	0
0	0	.9166667	0	1	.5925926	1	1	1	.5	.5833333	.5	.6333333	1	0	0	0	0
0	0	.5833333	0	0	.5185185	0	.4166667	.75	.8333333	.8333333	.5	.1	0	0	1	0	0
0	1	.0833333	1	0	.2806774	.5	.3333333	.3333333	.3333333	.5833333	.5	.6666667	1	0	0	0	0
0	1	.1666667	0	0	.037037	.25	.3333333	.5833333	.6666667	.9166667	.6666667	.5	0	0	1	0	0
0	1	.0833333	0	0	.1111111	0	.25	.5833333	1	.8333333	.5833333	.5333334	0	0	0	0	1
0	0	.1666667	0		.4074074	.125	.5833333	.75	.75	.8333333	.6666667	.3666667	0	0	0	1	0
0	0	.0833333	0	0	.0740741	.5	.75	.75	.8333333	.75	.6666667	.5	0	0	1	0	0
0	1	.1666667	0	1	.7777778	.25	.5	.5833333	.8333333	.5833333	.5	.5833333	0	0	0	0	1
0	0	.4166667	0	0	.8518519	.625	.25	.75	1	.6666667	.6666667	.8	0	0	0	0	1
0	0	.5833333	0	0	.962963	0	.5833333	.9166667	.9166667	.5833333	.5	.8333333	0	0	0	0	1
0	0	1	0	0	.4074074	1	.3333333	1	1	.25	.1666667	.3333333	0	0	1	0	0
0	1		0	0	.4074074	.5	.4166667	.5	.6666667	.5833333	.5	.3	0	1	0	0	0
0	1	.0833333	0	1	.4982857	1	.4166667	.5	.5	.4166667	.5833333	.5	0	0	1	0	0
0	0	.1666667	0	0	.9259259	.5	0	1	.75	.4166667	.5	.3333333	0	0	0	1	0
0	1	.5833333	0	1	.4444444	.75	.4166667	.4166667	.9166667	.5833333	.5833333	.4666667	0	1	0	0	0
0	1	.6666667	0	1	.037037	0	.5	.4166667	.75	.8333333	.9166667	.0833333	0	1	0	0	0
0	0	.3333333	0	0	0	1	.5	1	.3333333	.8333333	.9166667	.3888889	0	0	1	0	0
0	1	.3333333	0	1	.4444444	.875	.5	.6666667	1	.4166667	.75	.5833333	0	0	1	0	0
0	1	.25	0	0	.7777778							.2916667	0	0	0	1	0
0	0	.75	1	0	.2222222	.5	.4166667	.75	.5833333	.5833333	.5833333	.125	1	0	0	0	0
0	1	.4166667	0	1	.4444444	.5	.75	.75	.8333333	.8333333	.8333333	.5	0	0	1	0	0
0	0	.8333333	0	0	.4074074	.625	.25	.5833333	1	.8333333	.6666667	.5333334	1	0	0	0	0
0	0	.0833333	0	1	.2592593	.5	.8333333	.5833333	1	.75	.9166667	.5666667	0	0	1	0	0
0	0		0	0	.7777778	.5	.5	.75	.5833333	.75	.5	.2666667	0	0	1	0	0
0	0	.75	0	1	.3703704	.5	.6666667	.4166667	.9166667	.3333333	.5833333	.5666667	1	0	0	0	0
0	0	.3333333	0	1	.6666667	.75	.4166667	.9166667	.9166667	.9166667	.8333333	.5333334	0	0	1	0	0
0	0	.4166667	0	0	.7407407	0	.8333333	1	.75	1	1	.5666667	0	0	0	1	0
0	0	.6666667	0	0	.5925926	.25	0	.8333333	.9166667	.8333333	.5833333	.6	0	0	0	1	0
0	1	.5833333	0	0	.8148148	.5	.5	.9166667	.8333333	.8333333	.75	.5	0	0	1	0	0
0	0	.8333333	0	0	.037037		.3333333	.25	.9166667	.5	.9166667	.9	0	0	0	1	0
0	0	.6666667	0	1	.8148148	.5	.4166667	.75	.9166667	.9166667	.75	.125	0	0	1	0	0
0	0	.3333333	0	0	.4074074	.25	.8333333	.8333333	.9166667	.1666667	.5833333	.75	0	0	0	1	0
0	0	.3333333	0	0	.4444444	0	.5	.5833333	.5	.3333333	.75	.6	0	0	0	1	0
0	1	.3333333	0	0	.4074074	1	.3333333	.4166667	1	.9166667	1	.6111111	0	1	0	0	0
0	1	.0833333	0	0	.2962963	.75	.75	.5833333	.9166667	.9166667	.75	.3666667	0	0	1	0	0
0	1	.0833333	0	0	.2962963	.75	.6666667	1	1	1	1	.2	0	0	0	1	0
0	0	.9166667	0	0	.2222222	.5	.5833333	.8333333	.4166667	.5833333	.4166667	.6666667	0	1	0	0	0
0	1	.6666667	0	0	.2592593	.5	.3333333	.8333333	1	.8333333	.75	.5666667	0	1	0	0	0
0	1	.5	0	0	.1111111	.75	.5833333	.8333333	.9166667	.5833333	1	.5666667	0	0	1	0	0
0	0	.1666667	0	0	.4632403	1	.25	.9166667	.9166667	.4166667	.9166667	.625	0	0	1	0	0
0	1	.8333333	0	0	.3703704	.25	.6666667	.9166667	1	.8333333	.75	.2	0	0	1	0	0
0	0	.9166667	0	0	.037037	.75	.6666667	.5833333	.8333333	.75	1	.4	0	0	1	0	0
0	1	.6666667	0	0	.3703704	.5	.4166667	.9166667	1	.75	.75	.6666667	0	0	0	1	0
1	1	.6666667	0	0	.3703704	1	.1666667		.4166667	.5833333	.25	.3666667	1	0	0	0	0
1	1	.0833333	0	0	.5185185	.5	.8333333	.8333333	.75	.8333333	.75	.2333333	0	0	1	0	0
1	1	.8333333	0	0	.5302417	.75	.5	1	1	1	1	.0666667	0	0	1	0	0
1	1	1	0	0	.3703704	1	.5833333	.6666667	1	.75	.9166667	.2333333	0	1	0	0	0
1	0	.5833333	0	0	.3703704	.75	.5	.5	.5	.5	.5	.4666667	1	0	0	0	0
1	1	.9166667	0	0	.2962963	1	.1666667	.5833333	.5833333	.5833333	.6666667	.3333333	0	1	0	0	0
1	0	0	0	0	0	1	.6666667	.5833333	.6666667	.5833333	.75	.5	1	0	0	0	0
1	0	.5833333	0	0	0							.4166667	1	0	0	0	0
1	1	.75	0	0	.5555556	1	.4166667	.6666667	.75	.5	.5833333	.2666667	0	0	0	1	0
1	0	.4166667	0	0	.962963							.125	0	0	0	1	0
0	0	.5	0	0	.7407407	.5	.5833333	.5833333	.9166667	.75	.5833333	.1666667	0	0	1	0	0
0	1	.25	0	0	.1481481							.7083333	1	0	0	0	0
0	0	1	0	0	.4987469	0	.75	.5833333	1	.9166667	.9166667	.3666667	0	0	1	0	0
0	1	.5833333	0	0	.1111111	.75	.6666667	.5833333	1	.6666667	.6666667	.6333333	1	0	0	0	0
0	1	1	0	0	.1481481	.75	.5	.9166667	.8333333	.8333333	.6666667	.7083333	1	0	0	0	0
0	0	1	0	0	.4444444	.75	.5	.9166667	1	.75	.5	.1	0	1	0	0	0
0	0	.25	0	0	.4667909	1	.4166667	.5833333	.6666667	.4166667	.5833333	.5333333	0	0	1	0	0
