countyid	pmccain	medinc	pcollege	punemp	passist	pblack	phisp	ginicnty	logodds
652	.46	44035	.0758264	.1085266	.0264561	.0638594	.030644	.4165	-.1603426
653	.353	43197	.1148627	.1065015	.0329991	.2602408	.0886191	.464	-.6058783
654	.56	48536	.0661902	.0879498	.0218417	.0050408	.0837374	.4097	.2411621
655	.637	43592	.036915	.0733173	.0263879	.0015502	.0044569	.4005	.5623669
656	.587	39746	.0377043	.1168824	.0301241	.0428286	.0247047	.4106	.3515773
657	.333	38524	.1163504	.0705249	.0159863	.0330941	.029205	.5062	-.6946476
658	.593	47929	.0763736	.0799545	.029143	.0066457	.0420984	.3987	.3763812
659	.629	56315	.0659854	.09056	.0252001	.0026708	.0124539	.4007	.5279292
660	.546	48108	.040014	.0906935	.0126629	.0025228	.0458304	.4079	.1845218
661	.57	47768	.0555743	.1164961	.02556	.001473	.0949245	.3634	.2818511
662	.561	37618	.0488909	.1170842	.0174547	.0138826	.0094563	.4259	.2452215
663	.54	43553	.0426956	.08552	.0236638	.0054466	.0092315	.3909	.1603427
664	.559	42441	.0670198	.0870539	.0174475	.0146246	.0113427	.404	.2371047
665	.377	45808	.0351938	.071444	.0205805	.0194832	.0093023	.4062	-.5023013
666	.534	40525	.0445702	.0757974	.0283964	.0010077	.0113945	.402	.1362101
667	.456	62394	.1118564	.0776168	.0190231	.0273368	.0816188	.4095	-.1764564
668	.533	57757	.0897855	.0714803	.0146692	.0107804	.0097409	.4135	.1321921
669	.552	50165	.0570086	.0808385	.0185796	.0386797	.0162544	.3918	.2087548
670	.535	41544	.0458691	.0877397	.0206275	.0022896	.0285442	.4105	.1402294
671	.637	49358	.0691978	.0830207	.0231203	.0041177	.0156332	.4057	.5623669
672	.56	47102	.0624106	.094046	.0240802	.0093244	.0104113	.3932	.2411621
673	.41	45183	.101957	.1007536	.0256552	.1238322	.0711404	.4445	-.3639654
674	.501	40532	.0449154	.1337057	.0330842	.0037741	.0137276	.405	.004
675	.587	52156	.0735729	.0798374	.0220931	.0084805	.0352527	.4294	.3515773
676	.491	54348	.0602536	.0661443	.0225192	.0072934	.0229288	.3856	-.0360039
677	.472	38961	.0460298	.1362297	.0297882	.0051049	.0312299	.3938	-.1121173
678	.542	48502	.0839984	.0992736	.0261063	.0061319	.0289872	.3842	.1683968
679	.495	47640	.0592534	.0832094	.0253342	.0384007	.0235059	.4105	-.0200006
680	.434	43485	.1050683	.0776673	.0236559	.0376393	.0734595	.4693	-.2655496
681	.568	53543	.0723335	.0705025	.0221486	.001373	.0197216	.3666	.2736959
682	.481	43334	.096645	.0676179	.0249571	.089622	.0208677	.4505	-.0760366
683	.422	43856	.0665647	.0797893	.0170967	.0009789	.0080759	.4418	-.3145686
684	.413	39534	.0770898	.0828174	.0218718	.0663708	.0227594	.4518	-.3515773
685	.542	49615	.0659238	.0755208	.0186298	.0007038	.0096188	.418	.1683968
686	.558	63446	.1101787	.0606418	.0153043	.0087981	.0161749	.4279	.2330492
687	.577	39879	.035789	.0976107	.0268987	.0043585	.010276	.4061	.3104702
688	.508	40427	.0645891	.1163336	.0268605	.0341934	.0258588	.4453	.0320028
689	.65	48154	.0605339	.0929311	.0211758	.0058081	.0202381	.3934	.6190391
690	.53	47752	.0673707	.084297	.0154302	.0023064	.0682609	.3854	.1201442
691	.6	51666	.0683217	.1007834	.0174785	.0041626	.0154139	.3857	.4054652
692	.42	47096	.0807184	.0690366	.024744	.0031449	.0516458	.3679	-.3227735
693	.499	35230	.0697045	.1033234	.0347032	.0066533	.0125329	.4317	-.004
694	.476	41840	.0838626	.0304361	.011985	.000977	.0113988	.4306	-.0960738
695	.47	55810	.0928744	.0473002	.0195027	.0018782	.0100809	.3755	-.1201443
696	.381	44567	.1080655	.0710385	.0313642	.0891588	.0363601	.437	-.4853058
697	.452	51582	.107771	.042282	.0177946	.0098939	.0187642	.4086	-.1925931
698	.446	58372	.1255004	.0506466	.0163326	.0070571	.0091618	.4059	-.2168457
699	.4	54879	.0848635	.0522537	.0327829	.0070402	.0107031	.3845	-.4054651
700	.502	46145	.0950792	.0358562	.0187148	.0223628	.221287	.4197	.0079999
701	.516	50052	.0785604	.0474554	.0269288	.002753	.0083932	.3914	.0640218
702	.528	44331	.0991388	.0393544	.024019	.0089194	.0095345	.4199	.1121173
703	.473	48038	.1009659	.0275933	.0188157	.0022106	.0149455	.4219	-.1081052
704	.545	41444	.0776134	.0521668	.0240784	.0077542	.0156519	.4141	.1804884
705	.444	57004	.0967602	.034877	.0265137	.0006512	.0142183	.3466	-.2249437
706	.388	45973	.1112292	.0605803	.0211411	.0089354	.0381396	.4356	-.4557269
707	.53	45668	.1033997	.0328372	.0057101	.0035655	.0204809	.3956	.1201442
708	.388	42098	.0786688	.055469	.0324014	.0008821	.018765	.4209	-.4557269
709	.476	45610	.0646417	.0520658	.022063	.0054048	.0901524	.4222	-.0960738
710	.518	45462	.1066331	.0533843	.0249115	.0053377	.0265683	.4448	.0720312
711	.406	46644	.0760882	.0524148	.0244855	.0047934	.0152066	.386	-.3805262
712	.377	48063	.0826472	.0701237	.0329522	.0257396	.025028	.3972	-.5023013
713	.465	45423	.0705606	.0435243	.0131025	.0039331	.2244203	.4023	-.1402293
714	.519	71691	.1944302	.0418153	.0078207	.0128295	.0614448	.4117	.0760366
715	.531	46651	.0796744	.0682819	.0175439	.0020635	.0097444	.4076	.1241593
716	.492	34185	.0763223	.0674861	.0393921	.0215359	.019761	.4628	-.0320027
717	.462	49375	.0700404	.0385513	.0214374	.0015165	.0124691	.3806	-.1522936
718	.375	43111	.0866725	.0810983	.0297525	.0478947	.0271022	.4454	-.5108256
719	.521	52704	.1401987	.0484702	.0180901	.0090354	.009933	.4366	.0840496
720	.389	49663	.1069754	.0503991	.0228477	.0139123	.0193828	.4172	-.4515176
721	.41	42108	.0790429	.0543949	.0257708	.0084058	.0171459	.4006	-.3639654
722	.377	42247	.0789958	.0594958	.0202928	.013258	.0187208	.4194	-.5023013
723	.486	46461	.0758524	.0346429	.0251423	.0020551	.1041569	.4095	-.0560146
724	.489	44981	.1057344	.0587633	.013507	.0005329	.0173737	.4329	-.0440071
725	.578	55848	.1108245	.0334722	.0084729	.0012896	.0094302	.3974	.3145686
726	.526	50000	.1085434	.0564075	.0211238	.0044582	.0171959	.416	.104094
727	.484	46603	.0936211	.0494587	.012993	.0030467	.0441765	.4213	-.0640219
728	.509	48996	.0843553	.0550654	.0142319	.0000876	.032761	.3612	.0360039
729	.487	46930	.0903097	.0540083	.0124389	.0122762	.0337028	.4067	-.0520118
730	.515	53750	.0859777	.047667	.0156562	.0012025	.010956	.396	.060018
731	.514	43510	.1004097	.0663958	.039082	.0143654	.0375179	.4595	.0560146
732	.364	45682	.0556772	.0368441	.0150394	.0031279	.0114691	.4176	-.5580447
733	.574	43918	.0918896	.0389957	.0075472	.0015408	.0137274	.4114	.2981901
734	.49	57476	.1094113	.0330194	.0197694	.0048342	.0158487	.4187	-.0400053
735	.453	48881	.0881524	.0590084	.0310408	.0114899	.0151753	.3986	-.1885566
736	.385	47784	.1271455	.0559867	.0254721	.0061599	.0246397	.4595	-.468379
737	.284	53703	.1604224	.0452325	.0159353	.0421728	.0457653	.4663	-.9247059
738	.44	50745	.0867675	.0472627	.0181751	.0177303	.0119329	.3772	-.2411621
739	.506	42030	.0681646	.0507577	.0178088	.0022753	.008248	.3983	.0240011
740	.476	49548	.0866726	.027374	.0165583	.0016643	.0114582	.4485	-.0960738
741	.41	42437	.0715122	.084119	.0376781	.0287555	.0307079	.4011	-.3639654
742	.385	55666	.141045	.049994	.026143	.038079	.0256225	.4231	-.468379
743	.47	50982	.0663442	.0763912	.0272428	.0078611	.1534209	.3883	-.1201443
744	.719	49938	.0807496	.0343709	.0194131	.0003455	.015459	.3609	.9395066
745	.54	56333	.1028799	.0541459	.0106347	.0035918	.0114168	.4101	.1603427
746	.574	46477	.0930326	.0753074	.040684	.0092721	.0161815	.4158	.2981901
747	.543	53730	.1064665	.0512362	.014524	.0053338	.0157018	.404	.1724259
748	.444	47691	.0863657	.071425	.0253238	.018095	.16533	.4032	-.2249437
749	.574	61796	.1158682	.0465693	.0105263	.0043012	.0223663	.39	.2981901
750	.503	42283	.0821594	.0549308	.0228488	.0026885	.0110765	.4165	.0120002
751	.516	43913	.0852937	.0787282	.0087113	.0052837	.0071707	.3921	.0640218
752	.546	38072	.0839511	.0750143	.0188184	.0018532	.0269644	.4341	.1845218
753	.415	51134	.0819768	.0795998	.0315205	.0101562	.153774	.4022	-.3433334
754	.667	45995	.1005435	.0291413	.0120797	.004529	.0337235	.4539	.6946476
755	.648	45696	.0731632	.0310775	.0089653	.009376	.0547187	.399	.6102595
756	.591	41503	.0828498	.0533118	.0240051	.0225841	.0265768	.4341	.3681009
757	.62	56387	.0908288	.0225596	.0197145	.0024483	.0272928	.42	.4895482
758	.533	42545	.0943702	.0498837	.0253165	.0066154	.0205211	.3999	.1321921
759	.418	57473	.15722	.0581694	.0239887	.0579606	.0732691	.4308	-.330989
760	.502	49924	.0837407	.0639285	.0210587	.0127617	.0618187	.4102	.0079999
761	.433	52413	.0947008	.0604204	.0134202	.0092803	.0221988	.4151	-.2696216
762	.535	44392	.0994417	.0375802	.0117725	.0055834	.0171352	.4365	.1402294
763	.421	51274	.1345781	.056185	.030047	.0693726	.0541649	.4474	-.3186696
764	.54	46257	.0917334	.0377718	.0203276	.0005718	.0152753	.4249	.1603427
765	.809	53922	.0940528	.0236588	.0167114	.0055746	.0798629	.3938	1.443526
766	.408	49733	.1470585	.0536017	.0122497	.0257064	.0287546	.4576	-.3722395
767	.432	48836	.0778661	.0514222	.0254225	.0058218	.0698052	.4137	-.2736958
768	.531	41554	.0632672	.0614313	.022363	.0009443	.0555556	.4408	.1241593
769	.55	40640	.0723382	.089541	.0178746	.004595	.004595	.402	.2006707
770	.418	40269	.0672342	.0816405	.0291111	.0095848	.0854453	.4425	-.330989
771	.488	63292	.1235308	.0408061	.0164325	.0059966	.0186223	.399	-.0480092
772	.494	51875	.0976183	.0391052	.0260539	.0046529	.0484636	.3831	-.0240012
773	.449	41695	.0901456	.0944009	.0264901	.0389975	.0364782	.443	-.2047119
774	.449	46395	.1066838	.0509182	.0304069	.0084466	.030022	.3949	-.2047119
775	.379	52042	.1091618	.0405716	.0219326	.0085104	.0178767	.3892	-.4937948
776	.496	45844	.0867712	.057616	.0279471	.0232755	.1315401	.4292	-.0160004
777	.378	50540	.0853386	.054878	.0306373	.0046022	.0182774	.4389	-.4980459
778	.5	43105	.0706432	.0387861	.0243504	.0002259	.0866094	.423	0
779	.607	40275	.0754604	.063135	.0366202	.0177466	.0289315	.4059	.4347191
780	.651	40753	.0780922	.0679443	.0440487	.0023477	.0012356	.4187	.6234378
781	.527	44433	.0810458	.0767163	.0316601	.0553744	.0244264	.4369	.1081052
782	.706	44989	.0940084	.0562706	.0217952	.0148339	.128645	.4455	.8760353
783	.625	39843	.096787	.052159	.0158896	.0241139	.0213978	.4051	.5108256
784	.682	36218	.0776	.0533546	.0237116	.0129	.0306	.4292	.7629782
785	.651	57573	.112086	.0640813	.0192188	.0150979	.0383267	.4052	.6234378
786	.766	35791	.0816825	.0571249	.0265372	.0160109	.0230665	.4221	1.185861
787	.609	41513	.0595491	.055534	.0376114	.0022637	.0212972	.4024	.4431108
788	.766	36364	.0940109	.0234316	.0101881	0	.0439201	.4127	1.185861
789	.722	49552	.1021957	.050171	.0281447	.0089932	.01822	.4016	.9544041
790	.616	40924	.0808842	.0732609	.0289866	.0283136	.0875072	.4163	.4726044
791	.481	36043	.1095491	.0661422	.0278755	.0204348	.0445059	.4675	-.0760366
792	.768	35887	.1055462	.0394089	.0020216	.0040336	.0184874	.3656	1.197052
793	.702	49003	.0920712	.0516129	.019892	.0023335	.0385025	.3801	.85684
794	.336	47063	.1503884	.0696832	.0157269	.0373382	.0508562	.4761	-.681171
795	.727	34246	.0796826	.0784314	.0116369	.006209	.0265609	.4221	.9794547
796	.659	43713	.1209783	.0403114	.0126734	.0082469	.0432874	.4561	.658841
797	.669	51179	.0737526	.0338542	.0240397	.0200568	.461939	.4151	.7036658
798	.646	49061	.0735135	.049935	.0316882	.0172424	.4978635	.4087	.6015027
799	.6	50231	.0872807	.0647076	.0292669	.0076501	.0349277	.3743	.4054652
800	.555	45649	.0748106	.0637278	.0160094	.1748699	.1230635	.3983	.2208939
801	.801	41853	.0987013	.029304	.0069505	.0037106	.0185529	.3922	1.392556
802	.745	41008	.123723	.0412294	.0185968	.0302686	.0257283	.4499	1.072121
803	.75	59127	.0826171	.0692683	.0039132	.0007697	.4218088	.4336	1.098612
804	.775	55559	.0984299	.0349176	.0121832	.0011818	.1369238	.3778	1.236763
805	.793	58971	.0868507	.0088496	.0139442	.0097403	.1396104	.4526	1.343104
806	.71	37543	.0785038	.0814633	.0230978	.0020698	.027942	.4472	.895384
807	.577	48880	.1054896	.0568779	.0159854	.0156432	.1056641	.4075	.3104702
808	.609	54440	.0883804	.0384287	.0292354	.0106924	.0317781	.3634	.4431108
809	.583	58083	.0968182	.0494237	.0174301	.0029928	.0181665	.3644	.335101
810	.777	39713	.1187039	.0425	.0013605	.0051331	.0070581	.4045	1.248269
811	.537	74761	.2208334	.0491715	.0145211	.0405021	.068867	.4302	.148271
812	.554	40587	.0754491	.0710853	.0149186	.0381852	.0410871	.4541	.2168458
813	.549	62853	.1152848	.0729859	.0199368	.0853642	.0558146	.4021	.1966312
814	.668	44408	.0721501	.0649748	.0400185	.0048444	.0168007	.3992	.6991531
815	.824	41289	.1075036	.0261313	.031746	.0025253	.0082973	.4465	1.543687
816	.519	37954	.0843726	.0725913	.0314269	.0203408	.2016435	.4166	.0760366
817	.668	53332	.1188421	.0324356	.0071051	.0090099	.0339157	.4024	.6991531
818	.686	45941	.0904344	.0416986	.0128509	.0075164	.0209668	.3803	.7814846
819	.627	42464	.0638908	.0288822	.0076584	.0066264	.0166156	.3845	.519368
820	.798	49551	.0997126	.0378304	.0113314	.0088437	.1412779	.4267	1.373841
821	.61	59668	.1012678	.0713751	.0228519	.0113514	.0256023	.3892	.4473123
822	.669	40925	.0854648	.1030467	.0186896	.0562134	.0500805	.4261	.7036658
823	.712	47476	.0984715	.0211792	.0133663	.0094062	.010778	.4442	.9051175
824	.622	38883	.0771045	.095869	.0245289	.0130624	.0401548	.4018	.4980458
825	.778	37656	.0936838	.0236075	.0070953	.0255822	.0391673	.4197	1.254049
826	.639	51878	.09511	.0669922	.0277945	.005379	.0192543	.3845	.5710265
827	.772	36489	.1036617	.0193611	.0119863	.0023208	.0136668	.487	1.219639
828	.753	53287	.0996075	.0556616	.0097706	.007033	.0191364	.3689	1.114677
829	.676	43676	.0998271	.0488011	.032501	.0543071	.0566119	.4088	.7354496
830	.704	54309	.1292466	.0240429	.0178979	.0101776	.0423126	.3932	.8664189
831	.674	42825	.089199	.0449173	.0105528	.0124031	.0483721	.4498	.7263328
832	.805	40625	.1403509	.01263	.015	.0019493	.0304094	.4485	1.417843
833	.608	42207	.0903796	.0527766	.0251287	.0301836	.0781223	.426	.438913
834	.524	41427	.1219377	.0468662	.0124532	.0600293	.0637731	.4805	.0960738
835	.799	40000	.1003261	.0419319	.0177066	.0065222	.0061385	.4493	1.380056
836	.688	40036	.0936261	.0609279	.0210459	.010674	.0042696	.392	.7907857
837	.622	45635	.1021933	.0528597	.0296326	.0318687	.0936697	.4249	.4980458
838	.552	49451	.1208017	.0817343	.0308048	.0869066	.1252104	.4426	.2087548
839	.71	44550	.0499518	.0932993	.0246431	.0354793	.5509166	.4101	.895384
840	.491	47701	.1239171	.0721631	.031399	.0840015	.1048251	.4404	-.0360039
841	.724	43012	.0892175	.0475882	.0284157	.0074763	.1026749	.4039	.9643904
842	.78	42569	.069869	.0224834	.0079141	.0002569	.0174672	.4396	1.265666
843	.721	42006	.1157156	.033021	.021047	.0015851	.1055254	.4029	.9494274
844	.652	48060	.0882438	.0701668	.0218638	.0113622	.0434999	.4039	.6278421
845	.772	45125	.1043668	.0425578	.0208531	.0072993	.0408503	.4548	1.219639
846	.68	53292	.1090754	.0478001	.0086705	.0078114	.0271268	.3442	.7537718
847	.754	40469	.0903945	.0258816	.0052083	.0053173	.0241852	.397	1.120061
848	.824	50324	.1029871	.035313	.0197216	0	.2251449	.3509	1.543687
849	.288	39812	.0630972	.1265959	.0376965	.2556951	.2554649	.43	-.9051175
850	.755	31775	.0503412	.1271824	.0182122	.0361038	.0088648	.4441	1.12546
851	.712	35357	.0484244	.1403668	.0242069	.0130374	.0131884	.4255	.9051175
852	.652	52447	.0712878	.0780059	.0250417	.0245917	.0133753	.3786	.6278421
853	.625	41875	.0369156	.0762057	.0092317	.0279296	.0112933	.4785	.5108256
854	.662	38616	.0581731	.0729156	.02017	.0423727	.0247849	.4488	.6722196
855	.492	28776	.0584231	.1395298	.0183465	.014735	.0150797	.4674	-.0320027
856	.696	25269	.0336766	.1178886	.0315087	.0256749	.0080712	.4954	.8283219
857	.666	68087	.1253242	.0547837	.013479	.028648	.0350976	.3872	.6901487
858	.579	42192	.0744984	.1007474	.027228	.0704458	.0624406	.4474	.3186696
859	.553	38848	.0619227	.0991261	.0304288	.0261303	.0149895	.4798	.2127993
860	.609	41035	.0844593	.0839486	.0242763	.0716176	.0284001	.48	.4431108
861	.608	39643	.0616309	.0717375	.0185668	.0012963	.0225077	.427	.438913
862	.531	22304	.0351301	.0984065	.0517501	.0091025	.0047646	.4989	.1241593
863	.62	38325	.0371461	.1384268	.0097087	.0279095	.0084877	.408	.4895482
864	.654	51857	.0518435	.0847715	.0382602	.0061336	.0141577	.3799	.6366685
865	.696	32508	.036482	.1025173	.0299154	.0028244	.0229876	.4411	.8283219
866	.624	37078	.0452862	.1042553	.017238	.0535411	.011418	.4732	.5065613
867	.584	39316	.0913538	.0902459	.01363	.0392984	.0235682	.4541	.3392157
868	.597	53018	.1112971	.0735504	.0157411	.0252238	.0162504	.438	.3929806
869	.649	35699	.0585002	.1228949	.0074331	.0129564	.0088339	.4056	.6146464
870	.53	42063	.0350893	.1373047	.0076281	.0135173	.0664753	.4557	.1201442
871	.535	35637	.0360591	.0829668	.0228692	.0069885	.0037104	.4638	.1402294
872	.785	27327	.024531	.0689758	.0145889	.0015685	.02886	.4388	1.295046
873	.601	37958	.049409	.1303826	.0227055	.2104523	.0615429	.4315	.4096336
874	.618	45726	.0858489	.0865285	.0290851	.0495401	.0242058	.4472	.4810677
875	.775	20206	.0248171	.2613394	.0341703	.0485432	.0091814	.4976	1.236763
876	.663	32545	.0430822	.0827011	.0254215	.0062158	.0071804	.4786	.676692
877	.543	44763	.0727135	.0680024	.0234717	.0465533	.0246924	.4299	.1724259
878	.359	25769	.0291019	.123857	.0338201	.0376613	.0133	.4741	-.5797071
879	.693	28148	.0225002	.1351855	.0536972	.0017674	.0004079	.4785	.8141823
880	.469	48306	.1452167	.0723072	.014999	.1422991	.0651811	.488	-.1241592
881	.588	31979	.0473011	.0923581	.0253074	.0082777	.0098776	.4476	.3557036
882	.494	28221	.0483615	.0951957	.0269888	.0097479	.0061459	.4683	-.0240012
883	.495	47062	.1149477	.0854917	.0057795	.1006605	.0267046	.4349	-.0200006
884	.71	40137	.0673885	.1259768	.01268	.0244941	.0223051	.4182	.895384
885	.629	43755	.0470065	.0992656	.0282125	.0065129	.0216424	.4244	.5279292
886	.622	35514	.0662209	.0975552	.020353	.0398512	.0540606	.459	.4980458
887	.667	32919	.0245745	.1261582	.0164	.0058807	.004985	.443	.6946476
888	.745	35313	.0380272	.0912416	.0282678	.0292924	.0082936	.5026	1.072121
889	.56	41902	.0587981	.0913896	.0255084	.0060042	.0086547	.4481	.2411621
890	.598	48743	.0722444	.0828954	.0331283	.1128479	.0483995	.4189	.3971386
891	.723	26914	.0365345	.0964528	.0365533	.0289359	.0078022	.4801	.9593917
892	.596	38690	.048292	.0971759	.0331846	.0280508	.0179568	.4409	.3888259
893	.645	31858	.0306671	.1191304	.0217644	.0558481	.008668	.472	.5971324
894	.479	41473	.0680334	.0896192	.0165666	.0778176	.0183534	.4379	-.0840494
895	.59	42506	.058622	.0875576	.0252366	.0272104	.0290848	.4268	.3639653
896	.616	39187	.053686	.0830554	.0220326	.0586092	.0155581	.4509	.4726044
897	.844	21448	.0211273	.1348515	.0278326	.0006648	.006353	.5011	1.688296
898	.434	46298	.1190317	.0951054	.0271546	.2031913	.0413058	.4751	-.2655496
899	.678	48547	.1075188	.0779723	.0140473	.0319549	.0273601	.4828	.7445956
900	.698	32421	.038239	.0824245	.0243695	.003601	.0036867	.4879	.8377922
901	.597	53375	.1201826	.0730002	.0212879	.0478215	.0251685	.4385	.3929806
902	.527	31735	.0456834	.0895602	.0323239	.0087363	.0038221	.4484	.1081052
903	.716	22364	.0262728	.1589091	.0275895	.0154934	.0104023	.5072	.924706
904	.672	37920	.0418726	.0811651	.0299901	.0320576	.0257026	.4317	.7172447
905	.785	37286	.053644	.114196	.0186801	.0079194	.0124936	.4641	1.295046
906	.62	32279	.0286182	.1076587	.0427586	.002453	.005472	.4534	.4895482
907	.713	24674	.0230339	.0986985	.0445702	.0104352	.0086536	.4939	.9099992
908	.813	29050	.028451	.0696573	.0081301	.0010537	.0007903	.4647	1.469623
909	.652	29564	.0407379	.1002766	.0304301	.00499	.0049491	.4699	.6278421
910	.671	27181	.0398681	.1072505	.0262894	.0041589	.007529	.4698	.7127114
911	.685	33398	.038735	.1057801	.0340039	.0214072	.0149447	.4256	.7768462
912	.629	40248	.0347259	.0934989	.0318792	.0111544	.011891	.4152	.5279292
913	.636	35973	.0422115	.0950484	.029971	.0773444	.0224284	.4354	.5580446
914	.576	40546	.0727207	.0862516	.0139605	.0638553	.0080268	.4172	.3063741
915	.619	44054	.090266	.0795038	.0194246	.0981039	.0209775	.4703	.485306
916	.754	24292	.0165376	.1607922	.0442129	.0581836	.0135707	.4204	1.120061
917	.54	40183	.0395668	.0712963	.010093	.0066639	.0112453	.437	.1603427
918	.605	41876	.094727	.0879864	.028397	.036072	.0217209	.4521	.4263428
919	.505	38202	.0482392	.0691743	.0313628	.100228	.013884	.4406	.0200006
920	.614	45605	.0617657	.0632928	.0106965	.0023242	.0105702	.4074	.4641576
921	.765	23920	.0352697	.120773	.0364382	.0639312	.0277394	.4705	1.18029
922	.576	40678	.0571903	.0957589	.0281669	.0669224	.0141974	.4928	.3063741
923	.597	45007	.0468836	.1054156	.0181067	.0415285	.03106	.3925	.3929806
924	.674	47690	.0712105	.1096967	.0247299	.0459862	.0209968	.4377	.7263328
925	.651	35199	.0332872	.0655841	.0121921	.0142236	.0108653	.4044	.6234378
926	.576	37393	.0621142	.087831	.0143292	.0341056	.0233214	.4762	.3063741
927	.547	29872	.0340423	.0781409	.0190188	.0415358	.0052812	.5632	.1885566
928	.5	37440	.0366663	.0814881	.0218701	.0467067	.0105805	.4552	0
929	.559	45149	.057198	.096348	.0460396	.0506903	.0197555	.4175	.2371047
930	.572	38252	.0349741	.0988755	.0233068	.015753	.0304613	.442	.2900159
931	.648	82578	.1559047	.0609739	.0192784	.0436459	.0331662	.4238	.6102595
932	.625	45551	.0802893	.0600536	.0097602	.014648	.0206903	.4017	.5108256
933	.634	48354	.0462938	.0896153	.0089904	.0033019	.002628	.3987	.5494156
934	.652	32538	.0459926	.0862423	.0208314	.0108628	.0068937	.5194	.6278421
935	.559	33148	.0425476	.0808128	.0398082	.0052168	.0073956	.4657	.2371047
936	.571	28382	.0360566	.0996122	.014189	.0124902	.0071485	.4503	.2859322
937	.771	33282	.0585757	.0818248	.0203443	.010949	.0200785	.5043	1.213966
938	.525	26544	.0468819	.2045455	.0502577	0	0	.4141	.1000834
939	.758	26967	.0432799	.1037037	.0206982	.0032168	.0035092	.4881	1.141746
940	.479	32763	.0683206	.0634921	.0223008	.0130278	.0121679	.4774	-.0840494
941	.773	31087	.0385823	.0876193	.0134971	.0073055	.0287084	.4893	1.225329
942	.597	57967	.0994513	.0858687	.0260381	.0530219	.0387093	.4186	.3929806
943	.618	56417	.0967819	.0727045	.040519	.0763361	.0871349	.4313	.4810677
944	.607	41493	.0789855	.0866505	.0173861	.0961839	.0175459	.4229	.4347191
945	.668	61921	.0702138	.0953	.0464332	.0307075	.0048423	.3621	.6991531
946	.697	35054	.0477459	.1020588	.0318696	.0464344	.0175	.4315	.8330528
947	.675	39417	.0361845	.0812604	.0280815	.0853727	.0359422	.4188	.7308876
948	.642	43331	.0654528	.0890526	.0095951	.0835208	.0060461	.4434	.5840554
949	.587	52224	.0525721	.080847	.0277778	.0030526	.0230639	.3719	.3515773
950	.517	38651	.0474576	.0954297	.0208486	.1215686	.016218	.4197	.0680263
951	.589	43018	.1036632	.0858257	.0201585	.0906807	.0446966	.4754	.3598329
952	.676	26309	.036382	.1489668	.0218156	.018984	.0258086	.4871	.7354496
953	.548	42115	.033584	.0577367	.0182365	.0492809	.0397897	.4217	.192593
954	.731	29280	.0397485	.1029401	.0300826	.0059525	.0090957	.4578	.9997021
955	.58	55124	.1275372	.0644939	.0117433	.0522627	.0617429	.4403	.3227733
956	.72	37970	.0497802	.0834526	.0097813	.1766889	.017174	.4569	.9444618
957	.669	39007	.040031	.0699509	.0134431	.2135888	.0438637	.434	.7036658
958	.671	66173	.1015797	.0619495	.0088382	.2201829	.0456429	.405	.7127114
959	.546	46699	.0388967	.0911956	.0193248	.3061355	.0205798	.4295	.1845218
960	.604	32321	.0415466	.0956444	.0261376	.2925173	.0154132	.4609	.4221599
961	.762	45113	.0668025	.0784992	.0204621	.1282269	.028844	.4261	1.163676
962	.508	30594	.060979	.0748915	.0123856	.4266455	.0038025	.4931	.0320028
963	.714	51771	.0981697	.0719955	.0086893	.2142011	.0571382	.4419	.9148911
964	.481	39086	.0915274	.0879023	.0163427	.4674115	.0234519	.5032	-.0760366
965	.614	43614	.0892656	.0804988	.0128086	.2462348	.0249357	.4726	.4641576
966	.667	37115	.0440276	.1327477	.0045333	.2833078	.0316807	.441	.6946476
967	.548	32972	.0532033	.1641929	.0142055	.5134614	.0050809	.4846	.192593
968	.595	28705	.0448174	.1904058	.0108949	.4086919	.0103798	.4876	.3846745
969	.562	39213	.0597172	.1064327	.0110401	.3894028	.0248571	.4625	.2492829
970	.483	46838	.1316161	.0769356	.0118696	.4486341	.0349428	.4859	-.0680262
971	.352	25267	.0427807	.1686068	.0566337	.6922587	.0249554	.6707	-.6102595
972	.546	37403	.0625184	.0983371	.0071654	.4497295	.0062469	.4636	.1845218
973	.613	34848	.0516753	.0642577	.0212906	.2797885	.0222008	.4735	.4599401
974	.807	39988	.0442627	.0828098	.0168718	.1529783	.0399233	.4274	1.430633
975	.607	42989	.0577738	.077809	.020895	.3190431	.030978	.4678	.4347191
976	.438	43195	.0600508	.0640889	.0293478	.4873711	.0193394	.4999	-.249283
977	.625	48374	.1082765	.0669908	.012013	.2587264	.1174181	.4632	.5108256
978	.687	43585	.0571564	.0899803	.0161643	.1642733	.0178792	.4447	.786131
979	.649	48591	.1224598	.0582196	.0099652	.2572077	.0368002	.4894	.6146464
980	.715	49262	.0637781	.0472965	.0126762	.1337505	.0361541	.4716	.9197932
981	.855	42066	.066793	.0553856	.0133405	.1212019	.0205725	.4391	1.774368
982	.557	34152	.1008052	.1087288	.0060865	.4008615	.0255422	.521	.2289954
983	.85	57254	.0874161	.0604502	.0102794	.0518643	.028688	.4053	1.734601
984	.406	26178	.0534439	.1664382	.0391061	.6091454	.0150234	.5055	-.3805262
985	.55	31269	.0570168	.11528	.0167576	.4647827	.0096807	.4603	.2006707
986	.53	31830	.0746621	.0934143	.0161526	.4127121	.019688	.5061	.1201442
987	.191	37325	.1219163	.1142746	.0227628	.5961594	.0516569	.5447	-1.443525
