age	male	unemp	black	hisp	educ2	educ3	educ4	educ5	educ6	income	union	pid	south	inctax	follow	agesq
68	0	0	0	0	0	0	0	0	1	12	0	1	0	26	3	4624
58	1	0	0	0	0	0	0	1	0	5	0	7	0	2	3	3364
64	0	0	0	0	0	1	0	0	0	9	0	5	0	51	3	4096
63	1	0	0	0	0	1	0	0	0	12	0	3	0	50	3	3969
43	0	0	0	0	0	0	1	0	0	10	0	4	0	35	1	1849
49	1	0	0	0	1	0	0	0	0	1	0	4	0	26	3	2401
45	1	0	0	0	0	0	0	1	0	12	0	7	0	1	3	2025
43	0	0	0	0	0	0	0	0	1	14	0	7	0	3	3	1849
41	0	0	0	0	0	0	0	1	0	13	0	3	0	52	2	1681
55	1	0	1	0	0	0	0	1	0	8	1	1	0	26	3	3025
30	0	0	0	0	0	0	1	0	0	10	0	5	0	44	2	900
42	1	0	0	0	1	0	0	0	0	4	1	1	0	50	3	1764
55	1	0	0	0	1	0	0	0	0	10	1	6	0	67	2	3025
59	0	0	0	0	1	0	0	0	0	11	0	1	0	52	3	3481
66	1	0	0	0	0	0	0	1	0	5	0	1	0	51	3	4356
36	1	0	0	0	0	1	0	0	0	8	0	5	0	3	3	1296
30	0	0	0	0	0	1	0	0	0	6	0	2	0	54	1	900
65	1	0	0	0	0	1	0	0	0	2	0	3	0	63	3	4225
57	1	0	0	0	0	0	0	0	1	10	0	2	0	75	3	3249
50	1	0	0	0	1	0	0	0	0	10	1	7	0	2	3	2500
71	0	0	0	0	0	0	0	0	1	8	1	7	0	76	3	5041
44	0	0	0	0	0	1	0	0	0	6	0	2	0	50	2	1936
61	1	0	0	0	0	1	0	0	0	6	1	5	0	51	2	3721
60	1	0	0	0	0	0	0	1	0	8	0	7	0	1	3	3600
54	1	0	0	0	0	1	0	0	0	6	0	6	0	2	3	2916
65	0	0	0	0	1	0	0	0	0	6	1	2	0	50	2	4225
62	0	0	0	0	0	0	1	0	0	10	0	6	0	1	3	3844
59	0	0	0	0	0	1	0	0	0	2	1	2	0	38	3	3481
43	0	1	0	0	0	1	0	0	0	2	0	2	0	51	1	1849
36	1	0	0	0	0	0	0	0	1	11	0	6	0	40	3	1296
31	0	0	0	0	0	0	1	0	0	5	0	2	0	50	1	961
30	0	0	0	0	0	1	0	0	0	6	0	1	0	51	2	900
58	0	0	0	0	0	1	0	0	0	5	0	3	0	46	3	3364
50	0	0	0	0	1	0	0	0	0	11	0	6	0	16	0	2500
70	1	0	0	0	0	1	0	0	0	6	0	2	0	10	3	4900
30	0	1	0	0	1	0	0	0	0	7	0	4	0	34	2	900
29	1	0	0	0	0	1	0	0	0	8	0	7	0	56	0	841
41	0	0	0	0	0	0	0	1	0	10	0	6	0	56	1	1681
63	0	0	0	0	0	0	0	0	1	9	0	6	0	51	2	3969
21	0	0	0	0	0	1	0	0	0	1	0	3	0	67	2	441
60	1	0	0	0	0	1	0	0	0	2	0	4	0	15	3	3600
58	1	0	0	0	0	1	0	0	0	10	1	7	0	51	3	3364
57	1	0	0	0	1	0	0	0	0	11	0	5	0	50	3	3249
57	1	0	0	0	1	0	0	0	0	7	0	5	0	50	3	3249
61	0	0	0	0	0	1	0	0	0	9	1	3	0	50	3	3721
65	0	0	0	0	1	0	0	0	0	5	0	3	0	42	2	4225
55	0	0	0	0	0	0	0	0	1	10	1	1	0	50	3	3025
50	1	0	0	0	0	0	1	0	0	10	0	7	0	26	3	2500
52	0	0	0	0	1	0	0	0	0	6	0	2	0	13	1	2704
52	0	0	0	0	1	0	0	0	0	5	0	1	0	3	2	2704
27	1	0	0	1	0	0	0	1	0	9	0	4	0	89	3	729
40	0	0	0	0	0	0	1	0	0	7	0	2	0	48	2	1600
28	1	0	0	0	0	1	0	0	0	8	0	2	0	63	2	784
56	1	0	0	0	0	1	0	0	0	9	0	6	0	1	3	3136
63	1	0	0	0	0	1	0	0	0	9	1	5	0	45	3	3969
54	0	0	0	0	1	0	0	0	0	5	0	3	0	50	2	2916
68	1	0	0	0	0	0	1	0	0	11	1	7	0	1	3	4624
68	1	0	0	0	0	1	0	0	0	9	0	7	0	14	3	4624
67	1	0	0	0	0	0	0	1	0	12	0	2	0	51	3	4489
50	0	0	0	0	1	0	0	0	0	7	0	2	0	50	1	2500
63	1	0	0	0	0	0	0	1	0	13	0	6	0	75	3	3969
60	1	0	0	0	0	0	0	0	1	11	0	1	0	99	3	3600
45	1	0	0	0	0	0	1	0	0	11	0	7	0	21	2	2025
65	0	0	0	0	0	0	0	1	0	7	0	3	0	50	3	4225
55	0	0	0	0	1	0	0	0	0	12	0	5	0	41	3	3025
43	1	0	0	0	0	0	0	1	0	11	1	5	0	26	3	1849
49	1	0	1	0	0	1	0	0	0	6	0	2	0	36	3	2401
69	0	0	0	0	0	0	0	1	0	9	0	5	0	4	3	4761
76	1	0	0	0	0	0	0	1	0	10	0	5	0	0	3	5776
80	1	0	0	0	0	0	0	1	0	8	0	1	0	76	3	6400
39	0	0	0	0	1	0	0	0	0	8	0	4	0	51	1	1521
67	1	0	0	0	0	1	0	0	0	8	0	7	0	51	3	4489
26	0	0	0	0	0	1	0	0	0	5	0	2	0	51	0	676
44	0	0	0	0	0	1	0	0	0	5	0	4	0	50	2	1936
63	1	0	0	1	0	0	0	1	0	9	0	1	0	91	3	3969
50	0	0	0	0	1	0	0	0	0	6	0	1	0	16	3	2500
62	1	0	0	0	1	0	0	0	0	9	0	7	0	51	3	3844
72	1	0	0	0	1	0	0	0	0	6	0	7	0	47	3	5184
28	1	0	0	0	0	1	0	0	0	6	0	7	0	17	3	784
26	1	0	0	0	0	1	0	0	0	8	0	5	0	25	3	676
62	0	0	0	0	0	0	0	1	0	3	0	4	0	7	3	3844
29	0	0	0	0	0	0	0	1	0	9	0	7	0	50	3	841
50	0	0	0	0	0	0	0	1	0	14	0	7	0	4	3	2500
59	1	0	0	0	0	0	0	0	1	14	0	6	0	50	3	3481
63	1	0	0	0	0	1	0	0	0	11	0	5	0	8	3	3969
49	1	0	1	0	0	1	0	0	0	6	0	2	0	38	3	2401
42	0	0	0	0	0	0	0	0	1	13	0	6	0	20	3	1764
71	1	0	0	0	0	1	0	0	0	11	0	5	0	75	2	5041
21	1	0	0	0	0	1	0	0	0	7	0	2	0	3	1	441
64	1	0	0	0	0	0	0	1	0	12	0	5	0	14	3	4096
27	0	0	0	0	0	0	0	1	0	7	0	2	0	37	1	729
53	1	1	0	0	0	1	0	0	0	6	1	1	0	50	3	2809
50	0	0	0	0	0	0	0	1	0	9	0	1	0	95	3	2500
45	0	0	0	0	0	0	0	1	0	9	0	6	0	51	2	2025
28	0	0	0	0	0	1	0	0	0	10	0	5	0	35	2	784
29	0	0	0	0	0	0	0	1	0	9	0	3	0	50	1	841
48	0	0	0	0	1	0	0	0	0	7	0	4	0	52	3	2304
20	1	0	0	0	0	1	0	0	0	11	0	6	0	56	1	400
33	0	0	0	0	0	1	0	0	0	8	0	1	0	38	3	1089
50	0	0	0	0	0	0	0	0	1	8	0	3	0	59	3	2500
60	1	0	0	0	0	1	0	0	0	12	0	6	0	5	3	3600
43	0	0	0	0	1	0	0	0	0	8	0	2	0	37	1	1849
29	1	0	0	0	0	0	0	0	1	12	0	3	0	26	3	841
75	1	0	0	0	0	1	0	0	0	7	0	7	0	51	3	5625
51	0	0	0	0	0	1	0	0	0	6	0	7	0	50	2	2601
62	0	0	0	0	0	0	0	1	0	14	0	5	0	51	3	3844
64	0	0	0	0	0	0	1	0	0	6	0	4	0	41	1	4096
61	0	0	0	0	1	0	0	0	0	10	0	6	0	44	2	3721
25	0	0	0	0	0	0	0	0	1	6	0	2	0	44	1	625
35	0	0	0	0	0	0	0	1	0	6	0	1	0	85	3	1225
66	1	0	0	0	0	1	0	0	0	6	1	5	0	100	3	4356
58	0	0	1	0	0	0	1	0	0	13	0	1	0	22	3	3364
48	0	0	1	0	0	1	0	0	0	6	0	3	0	44	2	2304
57	0	0	0	0	1	0	0	0	0	6	1	5	0	51	1	3249
33	1	0	0	0	1	0	0	0	0	7	0	4	0	26	0	1089
60	1	0	0	0	0	0	0	0	1	12	0	5	0	26	3	3600
53	1	0	0	0	0	0	0	1	0	13	0	1	0	76	3	2809
57	0	0	0	1	0	1	0	0	0	2	0	1	0	74	1	3249
64	0	0	0	1	0	1	0	0	0	9	1	3	0	76	3	4096
44	0	0	0	0	0	0	1	0	0	7	0	7	0	6	3	1936
58	0	0	1	0	0	1	0	0	0	13	0	1	0	29	3	3364
85	1	0	0	0	0	0	0	0	1	6	0	5	0	50	3	7225
50	1	0	0	0	0	1	0	0	0	9	0	7	0	17	3	2500
27	0	0	0	0	0	0	0	1	0	7	0	7	0	32	1	729
53	0	0	1	0	0	0	1	0	0	11	0	2	0	75	3	2809
54	1	0	0	0	0	0	1	0	0	14	0	5	0	2	3	2916
58	0	0	0	0	0	0	0	1	0	12	0	6	0	10	3	3364
56	0	0	0	0	0	0	1	0	0	1	0	2	0	98	2	3136
53	1	0	0	0	0	0	1	0	0	13	1	5	0	3	3	2809
45	1	0	1	0	0	1	0	0	0	1	0	1	0	52	3	2025
56	0	0	0	0	1	0	0	0	0	3	0	2	0	50	1	3136
66	0	0	0	0	0	0	0	1	0	4	0	1	0	76	3	4356
54	0	0	0	0	0	0	0	0	1	7	0	1	0	63	3	2916
73	0	0	0	0	0	1	0	0	0	11	0	1	0	97	3	5329
49	1	0	0	0	1	0	0	0	0	2	1	1	0	98	3	2401
29	1	0	0	0	0	0	1	0	0	10	0	5	0	100	2	841
48	0	0	0	0	0	0	1	0	0	10	0	6	0	26	1	2304
55	0	0	0	0	0	0	0	1	0	13	0	2	0	69	2	3025
50	0	0	0	0	0	0	1	0	0	12	0	5	0	51	3	2500
63	1	0	0	0	0	0	0	0	1	11	0	1	0	53	3	3969
69	0	0	0	0	0	0	0	0	1	8	0	1	0	65	3	4761
62	1	1	0	0	0	0	0	1	0	6	0	7	0	21	3	3844
67	1	0	1	0	0	0	0	0	1	1	0	1	0	52	3	4489
44	0	0	0	0	0	0	0	1	0	14	0	5	0	3	3	1936
52	0	0	1	0	0	0	0	1	0	10	0	1	0	27	2	2704
68	0	0	0	0	1	0	0	0	0	10	0	4	0	64	3	4624
51	0	0	0	0	0	0	1	0	0	12	0	7	0	26	2	2601
57	0	0	0	0	1	0	0	0	0	8	0	1	0	98	3	3249
61	0	0	1	0	0	1	0	0	0	12	0	1	0	51	3	3721
38	0	0	1	0	0	1	0	0	0	9	0	2	0	51	1	1444
30	0	0	0	1	0	0	0	0	1	7	0	2	1	34	2	900
64	0	0	0	0	1	0	0	0	0	11	0	1	0	43	2	4096
69	0	0	0	0	1	0	0	0	0	6	0	1	0	26	1	4761
67	0	0	1	0	0	0	0	0	1	6	0	1	0	4	2	4489
44	1	0	0	0	1	0	0	0	0	6	0	5	0	27	3	1936
52	0	0	0	0	0	0	0	1	0	12	0	7	0	18	3	2704
25	0	0	1	0	0	1	0	0	0	3	0	3	0	67	1	625
47	1	0	0	0	0	0	0	0	1	13	0	2	0	63	3	2209
61	0	0	0	0	1	0	0	0	0	7	0	6	0	2	3	3721
28	1	0	0	0	0	0	0	0	1	7	0	5	0	54	3	784
59	1	0	0	0	0	0	0	1	0	11	0	5	0	1	3	3481
62	0	0	0	0	0	1	0	0	0	10	0	1	0	38	3	3844
42	0	0	0	0	0	0	0	1	0	6	0	2	0	37	1	1764
50	0	0	0	0	0	0	1	0	0	8	0	3	0	3	2	2500
79	0	0	0	0	0	0	0	1	0	6	0	1	0	45	3	6241
49	0	0	0	0	1	0	0	0	0	12	0	6	0	46	0	2401
52	1	1	0	0	0	0	0	1	0	5	0	1	0	98	3	2704
38	0	0	0	0	0	1	0	0	0	12	0	5	0	2	3	1444
46	0	1	1	0	0	0	0	1	0	8	0	2	0	38	2	2116
55	0	0	0	0	0	1	0	0	0	11	1	6	0	6	1	3025
66	0	0	0	0	0	0	0	0	1	13	0	1	0	20	3	4356
62	1	0	0	0	1	0	0	0	0	8	0	1	0	50	3	3844
51	1	1	0	0	0	1	0	0	0	1	1	4	0	10	3	2601
35	1	0	0	0	0	0	0	1	0	13	0	6	0	7	3	1225
68	1	0	0	0	0	0	0	1	0	14	0	6	0	27	3	4624
57	0	0	0	0	1	0	0	0	0	3	0	2	0	51	2	3249
32	0	0	0	0	0	0	0	1	0	11	0	1	0	26	3	1024
47	0	0	0	0	1	0	0	0	0	4	0	2	0	67	2	2209
67	1	0	0	0	0	0	0	1	0	1	0	1	0	51	3	4489
67	1	0	1	0	0	0	0	0	1	1	0	1	0	51	3	4489
68	0	0	0	0	0	0	0	1	0	8	0	4	0	13	3	4624
61	1	0	0	0	1	0	0	0	0	12	0	4	0	13	3	3721
50	0	0	0	0	0	0	0	1	0	9	0	6	0	52	3	2500
28	0	0	0	0	0	1	0	0	0	3	0	4	0	25	0	784
55	0	0	0	0	0	1	0	0	0	12	0	1	0	27	3	3025
58	1	0	0	0	0	1	0	0	0	13	0	5	0	51	3	3364
69	1	0	0	0	0	0	0	0	1	10	0	1	0	14	3	4761
21	0	0	1	0	0	1	0	0	0	7	0	1	0	65	2	441
77	1	0	0	0	0	0	0	0	1	14	0	7	0	14	3	5929
49	1	0	0	0	0	0	0	1	0	7	0	7	0	4	3	2401
61	0	0	0	0	0	1	0	0	0	8	0	7	0	50	3	3721
52	0	0	1	0	0	1	0	0	0	8	0	1	0	50	1	2704
71	1	0	0	0	0	0	0	0	1	12	0	1	0	76	3	5041
60	1	0	0	0	0	0	0	0	1	13	0	7	0	10	3	3600
48	0	0	0	0	0	0	0	0	1	14	0	7	0	26	3	2304
58	1	0	0	0	0	0	0	1	0	13	0	2	0	51	2	3364
62	0	0	0	0	0	0	0	1	0	10	0	7	0	22	3	3844
42	1	0	0	0	0	0	0	1	0	13	0	3	0	88	3	1764
70	0	0	0	0	1	0	0	0	0	4	0	7	0	1	3	4900
53	0	0	0	0	0	0	0	1	0	9	0	3	0	47	2	2809
44	0	0	0	0	1	0	0	0	0	9	0	1	0	17	2	1936
36	0	1	1	0	0	0	1	0	0	6	0	1	0	12	0	1296
67	1	0	0	0	0	1	0	0	0	6	0	6	0	50	3	4489
65	0	0	0	0	0	0	0	1	0	10	0	2	0	20	3	4225
40	0	0	0	0	0	1	0	0	0	11	0	6	0	50	3	1600
54	0	0	1	0	1	0	0	0	0	6	1	1	0	44	2	2916
44	0	0	0	0	1	0	0	0	0	2	0	2	0	54	1	1936
45	1	0	0	0	0	0	0	1	0	11	0	7	0	48	3	2025
51	1	0	0	0	1	0	0	0	0	10	1	7	0	0	3	2601
62	1	0	0	0	0	0	0	1	0	9	0	1	0	54	3	3844
56	0	0	1	0	0	1	0	0	0	4	0	3	0	45	2	3136
65	0	0	0	0	0	0	0	1	0	14	0	1	0	50	3	4225
44	0	0	0	0	0	0	1	0	0	12	0	7	0	51	3	1936
69	1	0	1	0	0	0	0	0	1	11	0	7	0	4	3	4761
43	0	0	0	0	1	0	0	0	0	7	0	6	0	50	2	1849
42	0	0	1	0	0	0	0	0	1	12	0	1	0	92	3	1764
58	0	0	0	0	0	0	1	0	0	6	0	2	0	51	2	3364
69	0	0	0	0	1	0	0	0	0	7	0	1	0	25	3	4761
53	0	0	0	0	1	0	0	0	0	8	0	2	0	58	2	2809
52	0	0	0	0	1	0	0	0	0	8	1	2	0	45	3	2704
41	1	0	0	0	0	1	0	0	0	5	1	2	0	0	3	1681
27	1	0	0	0	0	0	0	1	0	4	0	5	0	76	2	729
65	1	0	0	0	1	0	0	0	0	2	0	1	0	50	3	4225
63	1	0	0	0	0	0	0	1	0	9	0	5	0	50	3	3969
58	0	0	0	0	0	0	0	1	0	8	0	5	0	27	3	3364
67	0	0	0	0	0	0	0	1	0	13	0	1	0	76	3	4489
75	1	0	0	0	0	0	0	0	1	14	1	7	0	28	3	5625
58	0	0	0	0	0	0	0	0	1	14	0	1	0	57	3	3364
58	1	0	0	0	1	0	0	0	0	1	1	7	0	57	3	3364
56	0	0	0	0	1	0	0	0	0	7	0	2	0	51	3	3136
44	1	0	0	0	1	0	0	0	0	6	1	2	0	26	2	1936
57	0	0	0	0	0	0	1	0	0	11	0	3	0	8	3	3249
64	1	0	0	0	1	0	0	0	0	14	0	2	0	25	3	4096
83	1	0	0	0	0	0	0	0	1	9	0	7	0	39	3	6889
53	1	1	0	0	1	0	0	0	0	11	0	1	0	50	3	2809
59	1	0	0	0	0	1	0	0	0	10	0	1	0	25	3	3481
56	0	0	0	0	0	1	0	0	0	9	0	2	0	62	2	3136
54	0	0	0	0	0	0	1	0	0	6	1	2	0	5	1	2916
53	0	0	0	0	0	0	0	1	0	9	0	2	0	11	1	2809
61	0	0	0	0	0	0	0	0	1	9	0	6	0	38	3	3721
61	1	0	0	0	0	1	0	0	0	10	1	1	0	66	3	3721
67	0	0	0	0	0	0	0	0	1	13	0	1	0	85	3	4489
59	1	0	0	0	0	0	0	1	0	8	1	6	0	51	2	3481
56	0	0	0	0	0	1	0	0	0	10	0	2	0	42	1	3136
63	1	0	0	0	0	0	1	0	0	7	0	1	0	33	3	3969
41	0	0	0	0	0	0	1	0	0	10	0	2	0	51	0	1681
61	0	0	0	0	1	0	0	0	0	7	0	1	0	50	0	3721
58	0	1	0	0	1	0	0	0	0	7	0	2	0	47	3	3364
48	0	0	0	0	0	0	0	1	0	9	1	2	0	75	1	2304
54	1	0	0	0	0	1	0	0	0	5	0	1	0	98	3	2916
42	1	0	0	0	0	1	0	0	0	11	0	2	0	76	3	1764
66	0	0	0	0	1	0	0	0	0	3	0	4	0	54	0	4356
61	0	0	0	0	1	0	0	0	0	8	0	1	0	37	2	3721
52	0	0	0	0	1	0	0	0	0	5	0	1	0	51	2	2704
73	1	0	0	0	0	1	0	0	0	8	0	7	0	91	3	5329
48	1	0	0	0	0	1	0	0	0	6	0	7	0	20	3	2304
35	0	0	0	1	0	1	0	0	0	8	1	1	0	63	2	1225
62	1	0	0	0	0	0	0	1	0	10	0	5	0	35	3	3844
32	1	1	0	0	0	0	0	0	0	2	0	2	0	51	2	1024
63	1	0	0	0	0	1	0	0	0	11	0	1	0	51	3	3969
71	0	0	0	0	0	0	0	0	1	10	0	7	0	48	3	5041
63	1	0	0	0	0	1	0	0	0	8	0	7	0	45	3	3969
59	1	0	0	0	0	1	0	0	0	7	0	6	0	3	2	3481
63	1	0	0	0	0	1	0	0	0	8	0	7	0	42	3	3969
58	1	0	0	0	1	0	0	0	0	14	0	4	0	2	3	3364
44	0	0	0	0	0	0	0	0	1	5	0	3	0	97	3	1936
63	1	0	0	0	1	0	0	0	0	7	0	1	0	100	2	3969
54	0	1	0	0	1	0	0	0	0	12	0	3	0	24	2	2916
54	1	0	0	0	0	1	0	0	0	8	0	2	0	51	2	2916
60	1	1	0	0	0	0	0	1	0	7	0	2	0	51	3	3600
63	1	0	0	0	0	0	1	0	0	6	1	7	0	0	3	3969
59	0	0	0	0	0	1	0	0	0	10	0	1	0	73	3	3481
67	1	0	0	0	0	0	0	0	1	11	0	1	0	26	3	4489
59	0	0	0	0	0	0	0	1	0	12	0	1	0	61	3	3481
76	1	0	0	0	0	1	0	0	0	3	0	2	0	50	3	5776
67	1	0	0	0	0	0	0	0	1	13	0	1	0	51	3	4489
67	0	0	0	0	0	1	0	0	0	7	0	3	0	49	3	4489
73	1	1	0	0	0	1	0	0	0	7	0	7	0	1	2	5329
64	1	0	0	0	0	0	0	0	1	11	0	7	0	42	3	4096
45	1	1	0	0	0	1	0	0	0	12	0	6	0	26	3	2025
64	1	0	0	0	1	0	0	0	0	2	0	4	0	51	3	4096
35	1	0	0	0	1	0	0	0	0	10	1	2	0	35	3	1225
70	0	1	0	0	1	0	0	0	0	3	0	2	0	75	2	4900
64	1	0	0	0	0	1	0	0	0	7	0	1	0	39	3	4096
28	0	0	0	0	0	0	0	1	0	12	0	2	0	25	3	784
27	0	0	0	0	0	0	0	1	0	6	0	3	0	61	3	729
31	0	0	0	0	0	0	0	0	0	12	0	4	0	51	2	961
73	1	0	0	0	0	0	0	1	0	7	0	7	0	50	3	5329
62	1	0	0	0	0	0	0	0	1	14	0	6	0	10	3	3844
39	1	0	0	0	0	0	0	1	0	9	0	2	0	32	3	1521
64	1	0	0	0	0	0	0	1	0	7	0	7	0	16	3	4096
37	1	0	0	0	0	0	0	1	0	12	0	6	0	17	2	1369
68	0	0	0	0	1	0	0	0	0	8	0	4	0	50	3	4624
56	1	0	0	0	1	0	0	0	0	14	0	1	0	98	3	3136
68	0	0	0	0	0	0	0	0	1	12	0	6	0	26	3	4624
61	0	0	0	0	1	0	0	0	0	5	0	7	0	26	2	3721
54	0	0	0	0	0	1	0	0	0	8	0	7	0	4	3	2916
59	1	0	0	0	0	1	0	0	0	5	0	3	0	51	3	3481
47	0	1	0	0	0	1	0	0	0	7	0	5	0	4	3	2209
57	0	0	0	0	1	0	0	0	0	8	0	6	0	26	2	3249
56	0	0	0	0	0	1	0	0	0	4	0	7	0	26	3	3136
62	0	0	0	0	1	0	0	0	0	3	0	6	0	51	3	3844
57	0	0	0	0	0	1	0	0	0	11	0	5	0	88	3	3249
44	0	0	0	0	1	0	0	0	0	8	0	2	0	50	3	1936
49	1	1	1	0	0	0	0	0	1	6	0	4	0	98	2	2401
73	0	0	0	0	0	0	0	0	1	3	0	7	0	4	2	5329
61	1	0	0	0	0	0	0	0	1	12	0	1	0	63	3	3721
55	1	0	0	0	1	0	0	0	0	7	0	1	0	51	3	3025
30	1	0	0	0	1	0	0	0	0	6	0	5	0	41	2	900
61	1	0	0	0	0	1	0	0	0	5	1	1	0	94	3	3721
57	1	0	0	0	0	0	1	0	0	8	0	5	0	50	1	3249
34	0	0	0	0	0	1	0	0	0	10	0	7	0	51	2	1156
27	1	0	0	0	0	0	0	1	0	11	0	4	0	50	2	729
47	1	0	0	0	0	0	0	0	1	12	1	4	0	100	3	2209
39	0	0	0	0	0	1	0	0	0	9	0	5	0	43	3	1521
58	1	0	0	0	0	1	0	0	0	9	0	2	0	51	3	3364
47	0	0	0	0	1	0	0	0	0	5	0	2	0	20	1	2209
37	1	0	0	0	0	0	0	1	0	2	0	6	0	51	3	1369
60	1	0	0	0	1	0	0	0	0	6	1	4	0	50	3	3600
62	0	0	0	0	1	0	0	0	0	6	0	1	0	50	2	3844
53	1	0	0	0	1	0	0	0	0	3	0	4	0	44	2	2809
60	1	0	0	0	0	1	0	0	0	6	1	4	0	47	3	3600
45	1	0	0	0	1	0	0	0	0	10	0	7	0	25	3	2025
36	1	0	0	0	0	0	0	1	0	6	0	2	0	15	3	1296
38	0	0	0	0	1	0	0	0	0	4	0	2	0	50	0	1444
50	1	1	0	0	0	0	0	1	0	12	0	3	0	35	3	2500
60	1	0	0	0	1	0	0	0	0	11	0	2	0	54	2	3600
58	0	0	0	0	1	0	0	0	0	7	0	6	0	36	1	3364
32	0	0	0	0	0	1	0	0	0	9	1	4	0	37	2	1024
49	0	0	0	0	0	1	0	0	0	2	0	2	0	25	2	2401
21	1	0	0	0	0	1	0	0	0	2	0	7	0	86	0	441
50	0	0	1	0	0	1	0	0	0	1	0	1	0	68	1	2500
64	1	0	0	0	1	0	0	0	0	10	0	7	0	48	3	4096
55	1	0	0	0	1	0	0	0	0	9	0	1	0	51	3	3025
54	1	0	0	0	0	0	1	0	0	9	0	7	0	6	3	2916
33	0	0	0	0	0	0	0	1	0	3	0	1	0	51	1	1089
57	1	0	0	0	1	0	0	0	0	7	0	1	0	51	3	3249
60	1	0	0	0	0	1	0	0	0	9	0	3	0	51	3	3600
55	1	0	0	0	0	1	0	0	0	6	0	6	0	70	3	3025
41	1	0	0	0	0	0	0	0	1	11	0	6	0	32	3	1681
62	0	0	0	0	1	0	0	0	0	6	0	6	0	98	3	3844
56	0	1	0	0	1	0	0	0	0	8	0	2	0	4	0	3136
45	1	0	0	0	0	1	0	0	0	14	0	2	0	4	3	2025
61	0	0	0	0	0	0	0	0	1	13	0	1	0	56	3	3721
55	0	0	0	0	0	0	1	0	0	8	0	2	0	14	3	3025
68	1	0	0	0	0	1	0	0	0	5	0	7	0	51	3	4624
53	1	0	0	0	1	0	0	0	0	11	1	7	0	50	3	2809
68	0	0	0	0	1	0	0	0	0	5	0	3	0	51	2	4624
62	1	0	0	0	0	1	0	0	0	13	0	1	0	6	3	3844
45	0	1	0	0	1	0	0	0	0	14	1	7	0	3	2	2025
76	1	0	0	0	0	1	0	0	0	5	0	7	0	35	3	5776
63	1	0	0	0	1	0	0	0	0	11	0	7	0	26	3	3969
81	0	0	0	0	1	0	0	0	0	4	0	7	0	50	2	6561
47	0	0	0	0	1	0	0	0	0	10	0	6	0	1	2	2209
32	0	0	0	0	1	0	0	0	0	6	0	2	0	41	2	1024
50	1	0	0	0	0	0	0	1	0	12	1	5	0	63	3	2500
53	1	0	0	0	0	0	0	1	0	4	0	5	0	50	3	2809
73	0	0	0	0	0	1	0	0	0	5	0	7	0	20	3	5329
51	1	0	0	0	0	1	0	0	0	10	0	3	0	97	3	2601
55	0	0	0	0	1	0	0	0	0	9	0	1	0	26	2	3025
60	1	0	0	0	0	0	1	0	0	6	0	3	0	45	3	3600
63	1	0	0	0	0	0	1	0	0	14	0	6	0	59	3	3969
74	1	0	0	1	0	0	0	1	0	7	0	4	0	2	3	5476
67	1	0	0	0	0	0	0	1	0	11	0	5	0	18	3	4489
48	1	0	0	0	1	0	0	0	0	8	0	7	0	4	3	2304
54	1	0	0	0	0	1	0	0	0	12	0	6	0	88	3	2916
81	0	0	0	0	0	0	0	1	0	7	0	7	0	26	3	6561
64	1	0	0	0	0	1	0	0	0	9	0	7	0	3	2	4096
39	0	0	0	1	0	0	0	1	0	10	0	5	0	35	2	1521
61	0	0	0	0	0	0	0	1	0	12	0	2	0	51	2	3721
49	0	0	0	0	0	1	0	0	0	8	0	4	0	25	2	2401
46	1	0	0	0	1	0	0	0	0	9	0	5	0	3	3	2116
39	1	0	0	0	0	0	0	0	1	7	0	2	0	89	3	1521
32	1	0	0	0	0	0	0	1	0	10	0	4	0	27	2	1024
48	0	0	0	0	0	1	0	0	0	10	0	2	0	50	2	2304
53	1	0	0	0	1	0	0	0	0	2	0	7	0	26	3	2809
64	0	0	0	0	0	1	0	0	0	3	0	1	0	50	3	4096
66	1	0	0	0	0	0	0	0	1	10	0	1	0	61	3	4356
63	1	0	0	0	0	0	0	1	0	9	0	7	0	10	3	3969
34	0	0	0	0	0	0	0	1	0	11	0	4	0	51	3	1156
62	1	0	0	0	0	0	0	0	1	9	0	7	0	27	3	3844
24	0	0	0	0	0	1	0	0	0	2	0	7	0	38	3	576
67	1	0	0	0	0	0	0	0	1	14	0	1	0	99	3	4489
63	1	0	0	0	0	0	0	1	0	11	0	2	0	40	3	3969
39	0	0	0	1	0	0	0	0	0	5	0	3	0	51	0	1521
76	1	0	0	0	0	1	0	0	0	5	0	5	0	76	3	5776
58	1	0	0	0	0	1	0	0	0	7	0	4	0	4	3	3364
62	1	0	0	0	0	0	0	1	0	14	0	6	0	51	3	3844
53	0	0	0	0	1	0	0	0	0	9	0	6	0	26	3	2809
47	1	0	0	1	0	0	0	1	0	8	0	2	0	52	1	2209
22	0	0	0	0	0	0	0	1	0	12	0	1	0	91	3	484
60	1	0	0	0	0	0	0	1	0	11	0	6	0	26	3	3600
61	1	0	0	0	0	0	0	1	0	12	0	6	0	25	3	3721
32	0	0	0	0	1	0	0	0	0	8	0	3	0	51	0	1024
43	0	0	0	0	0	0	0	1	0	7	0	1	0	76	1	1849
74	1	0	0	0	0	0	0	1	0	9	0	7	0	3	3	5476
40	1	0	0	0	1	0	0	0	0	9	0	1	0	32	3	1600
74	0	0	0	0	1	0	0	0	0	11	0	1	0	51	3	5476
43	1	0	0	0	0	0	0	1	0	7	0	7	0	51	3	1849
